congress,name,id,cs1,cs2,party
97,RIEGLE,11043,-0.406,-0.032,100
98,NUNN,14108,-0.085,0.515,100
100,LUGAR,14506,0.29,-0.502,200
106,"Bryan, Richard H. [NV]",15700,-0.223,0.219,100
107,"Gregg, Judd [NH]",14826,0.375,-0.711,200
93,MANSFIELD,5967,-0.38,0.293,100
94,MANSFIELD,5967,-0.38,0.293,100
95,BYRD (W. VA.),1366,-0.232,0.54,100
96,"BYRD, R.",1366,-0.232,0.54,100
97,BAKER,11200,0.256,-0.455,200
98,BAKER,11200,0.256,-0.455,200
99,DOLE,10513,0.33,-0.24,200
100,"BYRD, R.",1366,-0.232,0.54,100
101,"Mitchell, George J. [ME]",14713,-0.35,-0.014,100
102,"Mitchell, George J. [ME]",14713,-0.35,-0.014,100
103,"Mitchell, George J. [ME]",14713,-0.35,-0.014,100
104,"Dole, Robert J. [KS]",10513,0.33,-0.24,200
104,"Lott, Trent [MS]",14031,0.386,0.142,200
105,"Lott, Trent [MS]",14031,0.386,0.142,200
106,"Lott, Trent [MS]",14031,0.386,0.142,200
108,"Frist, Bill [TN]",49502,0.332,-0.223,200
93,BYRD (W. VA.),1366,-0.232,0.54,100
94,BYRD (W. VA.),1366,-0.232,0.54,100
95,CRANSTON,12103,-0.43,-0.159,100
96,CRANSTON,12103,-0.43,-0.159,100
97,STEVENS,12109,0.197,-0.38,200
98,STEVENS,12109,0.197,-0.38,200
99,SIMPSON,14710,0.293,-0.385,200
100,CRANSTON,12103,-0.43,-0.159,100
101,"Cranston, Alan [CA]",12103,-0.43,-0.159,100
102,"Ford, Wendell H. [KY]",14302,-0.191,0.592,100
103,"Ford, Wendell H. [KY]",14302,-0.191,0.592,100
104,"Nickles, Don [OK]",14908,0.487,-0.044,200
105,"Nickles, Don [OK]",14908,0.487,-0.044,200
106,"Nickles, Don [OK]",14908,0.487,-0.044,200
108,"McConnell, Mitch [KY]",14921,0.361,-0.018,200
93,SCOTT (PA.),8301,0.108,-0.625,200
94,SCOTT (PA.),8301,0.108,-0.625,200
95,BAKER,11200,0.256,-0.455,200
96,BAKER,11200,0.256,-0.455,200
97,"BYRD, R.",1366,-0.232,0.54,100
98,"BYRD, R.",1366,-0.232,0.54,100
99,"BYRD, R.",1366,-0.232,0.54,100
100,DOLE,10513,0.33,-0.24,200
101,"Dole, Robert J. [KS]",10513,0.33,-0.24,200
102,"Dole, Robert J. [KS]",10513,0.33,-0.24,200
103,"Dole, Robert J. [KS]",10513,0.33,-0.24,200
104,"Daschle, Thomas A. [SD]",14617,-0.276,0.175,100
105,"Daschle, Thomas A. [SD]",14617,-0.276,0.175,100
106,"Daschle, Thomas A. [SD]",14617,-0.276,0.175,100
107,"Daschle, Thomas A. [SD]",14617,-0.276,0.175,100
107,"Lott, Trent [MS]",14031,0.386,0.142,200
108,"Daschle, Thomas A. [SD]",14617,-0.276,0.175,100
93,GRIFFIN,3824,0.236,-0.586,200
94,GRIFFIN,3824,0.236,-0.586,200
95,STEVENS,12109,0.197,-0.38,200
96,STEVENS,12109,0.197,-0.38,200
97,CRANSTON,12103,-0.43,-0.159,100
98,CRANSTON,12103,-0.43,-0.159,100
99,CRANSTON,12103,-0.43,-0.159,100
100,SIMPSON,14710,0.293,-0.385,200
101,"Simpson, Alan K. [WY]",14710,0.293,-0.385,200
102,"Simpson, Alan K. [WY]",14710,0.293,-0.385,200
103,"Simpson, Alan K. [WY]",14710,0.293,-0.385,200
104,"Ford, Wendell H. [KY]",14302,-0.191,0.592,100
105,"Ford, Wendell H. [KY]",14302,-0.191,0.592,100
106,"Reid, Harry M. [NV]",15054,-0.238,0.322,100
107,"Nickles, Don [OK]",14908,0.487,-0.044,200
107,"Reid, Harry M. [NV]",15054,-0.238,0.322,100
108,"Reid, Harry M. [NV]",15054,-0.238,0.322,100
104,"Bryan, Richard H. [NV]",15700,-0.223,0.219,100
105,"Mack, Connie [FL]",15037,0.42,-0.327,200
106,"Inouye, Daniel K. [HI]",4812,-0.321,0.123,100
108,"Inouye, Daniel K. [HI]",4812,-0.321,0.123,100
108,"Reed, John F. [RI]",29142,-0.393,-0.17,100
