congress,name,id,cs1,cs2,party,statecode,state,district
102,"Kanjorski, Paul E. [PA-11]",15104,-0.235,0.241,100,14,PA,11
103,"Kanjorski, Paul E. [PA-11]",15104,-0.235,0.241,100,14,PA,11
104,"Kanjorski, Paul E. [PA-11]",15104,-0.235,0.241,100,14,PA,11
105,"Kanjorski, Paul E. [PA-11]",15104,-0.235,0.241,100,14,PA,11
106,"Kanjorski, Paul E. [PA-11]",15104,-0.235,0.241,100,14,PA,11
107,"Kanjorski, Paul E. [PA-11]",15104,-0.235,0.241,100,14,PA,11
108,"Kanjorski, Paul E. [PA-11]",15104,-0.235,0.241,100,14,PA,11
93,MURTHA,14072,-0.216,0.502,100,14,PA,12
93,SAYLOR,8247,0.16,-0.207,200,14,PA,12
94,MURTHA,14072,-0.216,0.502,100,14,PA,12
95,MURTHA,14072,-0.216,0.502,100,14,PA,12
96,MURTHA,14072,-0.216,0.502,100,14,PA,12
97,MURTHA,14072,-0.216,0.502,100,14,PA,12
98,MURTHA,14072,-0.216,0.502,100,14,PA,12
99,MURTHA,14072,-0.216,0.502,100,14,PA,12
100,MURTHA,14072,-0.216,0.502,100,14,PA,12
101,"Murtha, John P. [PA-12]",14072,-0.216,0.502,100,14,PA,12
102,"Murtha, John P. [PA-12]",14072,-0.216,0.502,100,14,PA,12
103,"Murtha, John P. [PA-12]",14072,-0.216,0.502,100,14,PA,12
104,"Murtha, John P. [PA-12]",14072,-0.216,0.502,100,14,PA,12
105,"Murtha, John P. [PA-12]",14072,-0.216,0.502,100,14,PA,12
106,"Murtha, John P. [PA-12]",14072,-0.216,0.502,100,14,PA,12
107,"Murtha, John P. [PA-12]",14072,-0.216,0.502,100,14,PA,12
108,"Murtha, John P. [PA-12]",14072,-0.216,0.502,100,14,PA,12
93,COUGHLIN,12010,0.168,-0.747,200,14,PA,13
94,COUGHLIN,12010,0.168,-0.747,200,14,PA,13
95,COUGHLIN,12010,0.168,-0.747,200,14,PA,13
96,COUGHLIN,12010,0.168,-0.747,200,14,PA,13
97,COUGHLIN,12010,0.168,-0.747,200,14,PA,13
98,COUGHLIN,12010,0.168,-0.747,200,14,PA,13
99,COUGHLIN,12010,0.168,-0.747,200,14,PA,13
100,COUGHLIN,12010,0.168,-0.747,200,14,PA,13
101,"Coughlin, Lawrence [PA-13]",12010,0.168,-0.747,200,14,PA,13
102,"Coughlin, Lawrence [PA-13]",12010,0.168,-0.747,200,14,PA,13
103,"Margolies-Mezvinsky, Marjorie [PA-13]",29398,-0.181,-0.415,100,14,PA,13
104,"Fox, Jon D. [PA-13]",29560,0.223,-0.525,200,14,PA,13
105,"Fox, Jon D. [PA-13]",29560,0.223,-0.525,200,14,PA,13
106,"Hoeffel, Joseph M. [PA-13]",29934,-0.296,-0.271,100,14,PA,13
107,"Hoeffel, Joseph M. [PA-13]",29934,-0.296,-0.271,100,14,PA,13
108,"Hoeffel, Joseph M. [PA-13]",29934,-0.296,-0.271,100,14,PA,13
93,MOORHEAD (PA.),6661,-0.395,-0.035,100,14,PA,14
94,MOORHEAD (PA.),6661,-0.395,-0.035,100,14,PA,14
95,MOORHEAD (PA.),6661,-0.395,-0.035,100,14,PA,14
96,"MOORHEAD, W.",6661,-0.395,-0.035,100,14,PA,14
97,"COYNE, W",14808,-0.467,-0.141,100,14,PA,14
98,"COYNE, W",14808,-0.467,-0.141,100,14,PA,14
99,"COYNE, W",14808,-0.467,-0.141,100,14,PA,14
100,"COYNE, W",14808,-0.467,-0.141,100,14,PA,14
101,"Coyne, William J. [PA-14]",14808,-0.467,-0.141,100,14,PA,14
102,"Coyne, William J. [PA-14]",14808,-0.467,-0.141,100,14,PA,14
103,"Coyne, William J. [PA-14]",14808,-0.467,-0.141,100,14,PA,14
104,"Coyne, William J. [PA-14]",14808,-0.467,-0.141,100,14,PA,14
105,"Coyne, William J. [PA-14]",14808,-0.467,-0.141,100,14,PA,14
106,"Coyne, William J. [PA-14]",14808,-0.467,-0.141,100,14,PA,14
107,"Coyne, William J. [PA-14]",14808,-0.467,-0.141,100,14,PA,14
108,"Doyle, Michael F. [PA-14]",29561,-0.213,0.178,100,14,PA,14
93,ROONEY (PA.),10620,-0.319,0.165,100,14,PA,15
94,ROONEY,10620,-0.319,0.165,100,14,PA,15
95,ROONEY,10620,-0.319,0.165,100,14,PA,15
96,RITTER,14654,0.281,-0.215,200,14,PA,15
97,RITTER,14654,0.281,-0.215,200,14,PA,15
98,RITTER,14654,0.281,-0.215,200,14,PA,15
99,RITTER,14654,0.281,-0.215,200,14,PA,15
100,RITTER,14654,0.281,-0.215,200,14,PA,15
101,"Ritter, Don [PA-15]",14654,0.281,-0.215,200,14,PA,15
102,"Ritter, Don [PA-15]",14654,0.281,-0.215,200,14,PA,15
103,"McHale, Paul [PA-15]",29399,-0.193,-0.089,100,14,PA,15
104,"McHale, Paul [PA-15]",29399,-0.193,-0.089,100,14,PA,15
105,"McHale, Paul [PA-15]",29399,-0.193,-0.089,100,14,PA,15
106,"Toomey, Patrick J. [PA-15]",29935,0.601,-0.175,200,14,PA,15
107,"Toomey, Patrick J. [PA-15]",29935,0.601,-0.175,200,14,PA,15
108,"Toomey, Patrick J. [PA-15]",29935,0.601,-0.175,200,14,PA,15
93,ESHLEMAN,11016,0.284,-0.231,200,14,PA,16
94,ESHLEMAN,11016,0.284,-0.231,200,14,PA,16
95,WALKER,14461,0.54,-0.51,200,14,PA,16
96,WALKER,14461,0.54,-0.51,200,14,PA,16
97,WALKER,14461,0.54,-0.51,200,14,PA,16
98,WALKER,14461,0.54,-0.51,200,14,PA,16
99,WALKER,14461,0.54,-0.51,200,14,PA,16
100,WALKER,14461,0.54,-0.51,200,14,PA,16
101,"Walker, Robert S. [PA-16]",14461,0.54,-0.51,200,14,PA,16
102,"Walker, Robert S. [PA-16]",14461,0.54,-0.51,200,14,PA,16
103,"Walker, Robert S. [PA-16]",14461,0.54,-0.51,200,14,PA,16
104,"Walker, Robert S. [PA-16]",14461,0.54,-0.51,200,14,PA,16
105,"Pitts, Joseph R. [PA-16]",29752,0.484,-0.162,200,14,PA,16
106,"Pitts, Joseph R. [PA-16]",29752,0.484,-0.162,200,14,PA,16
107,"Pitts, Joseph R. [PA-16]",29752,0.484,-0.162,200,14,PA,16
108,"Pitts, Joseph R. [PA-16]",29752,0.484,-0.162,200,14,PA,16
93,SCHNEEBELI,8268,0.322,-0.51,200,14,PA,17
94,SCHNEEBELI,8268,0.322,-0.51,200,14,PA,17
95,ERTEL,14416,-0.153,-0.005,100,14,PA,17
96,ERTEL,14416,-0.153,-0.005,100,14,PA,17
97,ERTEL,14416,-0.153,-0.005,100,14,PA,17
98,GEKAS,15026,0.381,-0.323,200,14,PA,17
99,GEKAS,15026,0.381,-0.323,200,14,PA,17
100,GEKAS,15026,0.381,-0.323,200,14,PA,17
101,"Gekas, George W. [PA-17]",15026,0.381,-0.323,200,14,PA,17
102,"Gekas, George W. [PA-17]",15026,0.381,-0.323,200,14,PA,17
103,"Gekas, George W. [PA-17]",15026,0.381,-0.323,200,14,PA,17
104,"Gekas, George W. [PA-17]",15026,0.381,-0.323,200,14,PA,17
105,"Gekas, George W. [PA-17]",15026,0.381,-0.323,200,14,PA,17
106,"Gekas, George W. [PA-17]",15026,0.381,-0.323,200,14,PA,17
107,"Gekas, George W. [PA-17]",15026,0.381,-0.323,200,14,PA,17
108,"Holden, Tim [PA-17]",29396,-0.145,0.363,100,14,PA,17
93,HEINZ,13050,0.018,-0.625,200,14,PA,18
94,HEINZ,13050,0.018,-0.625,200,14,PA,18
95,WALGREN,14460,-0.233,-0.278,100,14,PA,18
96,WALGREN,14460,-0.233,-0.278,100,14,PA,18
97,WALGREN,14460,-0.233,-0.278,100,14,PA,18
98,WALGREN,14460,-0.233,-0.278,100,14,PA,18
99,WALGREN,14460,-0.233,-0.278,100,14,PA,18
100,WALGREN,14460,-0.233,-0.278,100,14,PA,18
101,"Walgren, Doug [PA-18]",14460,-0.233,-0.278,100,14,PA,18
102,"Santorum, Rick [PA-18]",29141,0.335,-0.359,200,14,PA,18
103,"Santorum, Rick [PA-18]",29141,0.335,-0.359,200,14,PA,18
104,"Doyle, Michael F. [PA-18]",29561,-0.213,0.178,100,14,PA,18
105,"Doyle, Michael F. [PA-18]",29561,-0.213,0.178,100,14,PA,18
106,"Doyle, Michael F. [PA-18]",29561,-0.213,0.178,100,14,PA,18
107,"Doyle, Michael F. [PA-18]",29561,-0.213,0.178,100,14,PA,18
108,"Murphy, Tim [PA-18]",20346,0.316,-0.188,200,14,PA,18
93,GOODLING,10521,0.409,-0.118,200,14,PA,19
94,GOODLING,14288,0.316,-0.477,200,14,PA,19
95,GOODLING,14288,0.316,-0.477,200,14,PA,19
96,GOODLING,14288,0.316,-0.477,200,14,PA,19
97,GOODLING,14288,0.316,-0.477,200,14,PA,19
98,GOODLING,14288,0.316,-0.477,200,14,PA,19
99,GOODLING,14288,0.316,-0.477,200,14,PA,19
100,GOODLING,14288,0.316,-0.477,200,14,PA,19
101,"Goodling, William F. [PA-19]",14288,0.316,-0.477,200,14,PA,19
102,"Goodling, William F. [PA-19]",14288,0.316,-0.477,200,14,PA,19
103,"Goodling, William F. [PA-19]",14288,0.316,-0.477,200,14,PA,19
104,"Goodling, William F. [PA-19]",14288,0.316,-0.477,200,14,PA,19
105,"Goodling, William F. [PA-19]",14288,0.316,-0.477,200,14,PA,19
106,"Goodling, William F. [PA-19]",14288,0.316,-0.477,200,14,PA,19
107,"Platts, Todd Russell [PA-19]",20135,0.263,-0.102,200,14,PA,19
108,"Platts, Todd Russell [PA-19]",20135,0.263,-0.102,200,14,PA,19
93,GAYDOS,11067,-0.242,0.399,100,14,PA,20
94,GAYDOS,11067,-0.242,0.399,100,14,PA,20
95,GAYDOS,11067,-0.242,0.399,100,14,PA,20
96,GAYDOS,11067,-0.242,0.399,100,14,PA,20
97,GAYDOS,11067,-0.242,0.399,100,14,PA,20
98,GAYDOS,11067,-0.242,0.399,100,14,PA,20
99,GAYDOS,11067,-0.242,0.399,100,14,PA,20
100,GAYDOS,11067,-0.242,0.399,100,14,PA,20
101,"Gaydos, Joseph M. [PA-20]",11067,-0.242,0.399,100,14,PA,20
102,"Gaydos, Joseph M. [PA-20]",11067,-0.242,0.399,100,14,PA,20
103,"Murphy, Austin J. [PA-20]",14441,-0.087,-0.199,100,14,PA,20
104,"Mascara, Frank [PA-20]",29562,-0.204,0.216,100,14,PA,20
105,"Mascara, Frank [PA-20]",29562,-0.204,0.216,100,14,PA,20
106,"Mascara, Frank [PA-20]",29562,-0.204,0.216,100,14,PA,20
107,"Mascara, Frank [PA-20]",29562,-0.204,0.216,100,14,PA,20
93,DENT,2513,-0.367,0.235,100,14,PA,21
94,DENT,2513,-0.367,0.235,100,14,PA,21
95,DENT,2513,-0.367,0.235,100,14,PA,21
96,BAILEY,14603,-0.286,0.48,100,14,PA,21
97,"BAILEY, D.",14603,-0.286,0.48,100,14,PA,21
98,RIDGE,15056,0.179,-0.646,200,14,PA,21
99,RIDGE,15056,0.179,-0.646,200,14,PA,21
100,RIDGE,15056,0.179,-0.646,200,14,PA,21
101,"Ridge, Thomas J. [PA-21]",15056,0.179,-0.646,200,14,PA,21
102,"Ridge, Thomas J. [PA-21]",15056,0.179,-0.646,200,14,PA,21
103,"Ridge, Thomas J. [PA-21]",15056,0.179,-0.646,200,14,PA,21
104,"English, Phil [PA-21]",29563,0.265,-0.076,200,14,PA,21
105,"English, Phil [PA-21]",29563,0.265,-0.076,200,14,PA,21
106,"English, Phil [PA-21]",29563,0.265,-0.076,200,14,PA,21
107,"English, Phil [PA-21]",29563,0.265,-0.076,200,14,PA,21
93,MORGAN,6685,-0.406,0.106,100,14,PA,22
94,MORGAN,6685,-0.406,0.106,100,14,PA,22
95,MURPHY (PA.),14441,-0.087,-0.199,100,14,PA,22
96,"MURPHY, A.",14441,-0.087,-0.199,100,14,PA,22
97,"MURPHY, A.",14441,-0.087,-0.199,100,14,PA,22
98,"MURPHY, A.",14441,-0.087,-0.199,100,14,PA,22
99,"MURPHY, A.",14441,-0.087,-0.199,100,14,PA,22
100,"MURPHY, A.",14441,-0.087,-0.199,100,14,PA,22
101,"Murphy, Austin J. [PA-22]",14441,-0.087,-0.199,100,14,PA,22
102,"Murphy, Austin J. [PA-22]",14441,-0.087,-0.199,100,14,PA,22
93,JOHNSON (PA.),10598,0.224,-0.134,200,14,PA,23
94,JOHNSON (PA.),10598,0.224,-0.134,200,14,PA,23
95,AMMERMAN,14401,-0.274,-0.138,100,14,PA,23
96,CLINGER,14612,0.185,-0.237,200,14,PA,23
97,CLINGER,14612,0.185,-0.237,200,14,PA,23
98,CLINGER,14612,0.185,-0.237,200,14,PA,23
99,CLINGER,14612,0.185,-0.237,200,14,PA,23
100,CLINGER,14612,0.185,-0.237,200,14,PA,23
101,"Clinger, William F., Jr. [PA-23]",14612,0.185,-0.237,200,14,PA,23
102,"Clinger, William F., Jr. [PA-23]",14612,0.185,-0.237,200,14,PA,23
93,VIGORITO,10778,-0.255,0.18,100,14,PA,24
94,VIGORITO,10778,-0.255,0.18,100,14,PA,24
95,MARKS,14436,-0.011,-0.336,200,14,PA,24
96,MARKS,14436,-0.011,-0.336,200,14,PA,24
97,MARKS,14436,-0.011,-0.336,200,14,PA,24
93,CLARK,1763,-0.264,0.14,100,14,PA,25
94,MYERS (PA.),14261,0.249,-0.564,200,14,PA,25
95,"MYERS, GARY A.",14261,0.249,-0.564,200,14,PA,25
96,ATKINSON,14602,-0.002,-0.034,100,14,PA,25
97,ATKINSON,94602,0.098,-0.215,200,14,PA,25
93,ST GERMAIN,10561,-0.337,-0.106,100,5,RI,1
94,ST GERMAIN,10561,-0.337,-0.106,100,5,RI,1
95,ST GERMAIN,10561,-0.337,-0.106,100,5,RI,1
96,ST GERMAIN,10561,-0.337,-0.106,100,5,RI,1
97,ST GERMAIN,10561,-0.337,-0.106,100,5,RI,1
98,ST GERMAIN,10561,-0.337,-0.106,100,5,RI,1
99,ST GERMAIN,10561,-0.337,-0.106,100,5,RI,1
100,ST GERMAIN,10561,-0.337,-0.106,100,5,RI,1
101,"Machtley, Ronald K. [RI-1]",15615,0.117,-0.685,200,5,RI,1
102,"Machtley, Ronald K. [RI-1]",15615,0.117,-0.685,200,5,RI,1
103,"Machtley, Ronald K. [RI-1]",15615,0.117,-0.685,200,5,RI,1
105,"Kennedy, Patrick J. [RI-1]",29564,-0.364,-0.153,100,5,RI,1
106,"Kennedy, Patrick J. [RI-1]",29564,-0.364,-0.153,100,5,RI,1
107,"Kennedy, Patrick J. [RI-1]",29564,-0.364,-0.153,100,5,RI,1
108,"Kennedy, Patrick J. [RI-1]",29564,-0.364,-0.153,100,5,RI,1
93,TIERNAN,11061,-0.358,-0.028,100,5,RI,2
94,BEARD (R. I.),14204,-0.278,0.017,100,5,RI,2
95,BEARD (R. I.),14204,-0.278,0.017,100,5,RI,2
96,"BEARD, E.",14204,-0.278,0.017,100,5,RI,2
97,SCHNEIDER,14857,-0.029,-0.672,200,5,RI,2
98,SCHNEIDER,14857,-0.029,-0.672,200,5,RI,2
99,SCHNEIDER,14857,-0.029,-0.672,200,5,RI,2
100,SCHNEIDER,14857,-0.029,-0.672,200,5,RI,2
101,"Schneider, Claudine [RI-2]",14857,-0.029,-0.672,200,5,RI,2
102,"Reed, John F. [RI-2]",29142,-0.393,-0.17,100,5,RI,2
103,"Reed, John F. [RI-2]",29142,-0.393,-0.17,100,5,RI,2
104,"Reed, John F. [RI-2]",29142,-0.393,-0.17,100,5,RI,2
105,"Weygand, Robert A. [RI-2]",29753,-0.27,0.037,100,5,RI,2
106,"Weygand, Robert A. [RI-2]",29753,-0.27,0.037,100,5,RI,2
107,"Langevin, James R. [RI-2]",20136,-0.303,0.046,100,5,RI,2
108,"Langevin, James R. [RI-2]",20136,-0.303,0.046,100,5,RI,2
93,DAVIS (S. C.),13048,-0.146,0.537,100,48,SC,1
94,DAVIS,13048,-0.146,0.537,100,48,SC,1
95,DAVIS,13048,-0.146,0.537,100,48,SC,1
96,"DAVIS, M.",13048,-0.146,0.537,100,48,SC,1
97,HARTNETT,14830,0.486,0.127,200,48,SC,1
98,HARTNETT,14830,0.486,0.127,200,48,SC,1
99,HARTNETT,14830,0.486,0.127,200,48,SC,1
100,RAVENEL,15439,0.16,-0.149,200,48,SC,1
101,"Ravenel, Arthur, Jr. [SC-1]",15439,0.16,-0.149,200,48,SC,1
102,"Ravenel, Arthur, Jr. [SC-1]",15439,0.16,-0.149,200,48,SC,1
103,"Ravenel, Arthur, Jr. [SC-1]",15439,0.16,-0.149,200,48,SC,1
104,"Sanford, Marshall (Mark) [SC-1]",29565,0.662,-0.455,200,48,SC,1
105,"Sanford, Marshall (Mark) [SC-1]",29565,0.662,-0.455,200,48,SC,1
106,"Sanford, Marshall (Mark) [SC-1]",29565,0.662,-0.455,200,48,SC,1
108,"Brown, Henry E., Jr. [SC-1]",20137,0.352,-0.239,200,48,SC,1
93,SPENCE,13042,0.326,0.132,200,48,SC,2
94,SPENCE,13042,0.326,0.132,200,48,SC,2
95,SPENCE,13042,0.326,0.132,200,48,SC,2
96,SPENCE,13042,0.326,0.132,200,48,SC,2
97,SPENCE,13042,0.326,0.132,200,48,SC,2
98,SPENCE,13042,0.326,0.132,200,48,SC,2
99,SPENCE,13042,0.326,0.132,200,48,SC,2
100,SPENCE,13042,0.326,0.132,200,48,SC,2
101,"Spence, Floyd [SC-2]",13042,0.326,0.132,200,48,SC,2
102,"Spence, Floyd [SC-2]",13042,0.326,0.132,200,48,SC,2
103,"Spence, Floyd [SC-2]",13042,0.326,0.132,200,48,SC,2
104,"Spence, Floyd [SC-2]",13042,0.326,0.132,200,48,SC,2
105,"Spence, Floyd [SC-2]",13042,0.326,0.132,200,48,SC,2
106,"Spence, Floyd [SC-2]",13042,0.326,0.132,200,48,SC,2
107,"Spence, Floyd [SC-2]",13042,0.326,0.132,200,48,SC,2
107,"Wilson, Joe [SC-2]",20138,0.47,-0.067,200,48,SC,2
108,"Wilson, Joe [SC-2]",20138,0.47,-0.067,200,48,SC,2
93,DORN,2672,0.109,0.767,100,48,SC,3
94,DERRICK,14212,-0.167,0.188,100,48,SC,3
95,DERRICK,14212,-0.167,0.188,100,48,SC,3
96,DERRICK,14212,-0.167,0.188,100,48,SC,3
97,DERRICK,14212,-0.167,0.188,100,48,SC,3
98,DERRICK,14212,-0.167,0.188,100,48,SC,3
99,DERRICK,14212,-0.167,0.188,100,48,SC,3
100,DERRICK,14212,-0.167,0.188,100,48,SC,3
101,"Derrick, Butler C. [SC-3]",14212,-0.167,0.188,100,48,SC,3
102,"Derrick, Butler C. [SC-3]",14212,-0.167,0.188,100,48,SC,3
103,"Derrick, Butler C. [SC-3]",14212,-0.167,0.188,100,48,SC,3
104,"Graham, Lindsey O. [SC-3]",29566,0.374,-0.07,200,48,SC,3
105,"Graham, Lindsey O. [SC-3]",29566,0.374,-0.07,200,48,SC,3
106,"Graham, Lindsey O. [SC-3]",29566,0.374,-0.07,200,48,SC,3
107,"Graham, Lindsey O. [SC-3]",29566,0.374,-0.07,200,48,SC,3
108,"Barrett, J. Gresham [SC-3]",20347,0.577,-0.028,200,48,SC,3
93,MANN,12023,0.064,0.309,100,48,SC,4
94,MANN,12023,0.064,0.309,100,48,SC,4
95,MANN,12023,0.064,0.309,100,48,SC,4
96,CAMPBELL,14609,0.301,0.063,200,48,SC,4
97,CAMPBELL,14609,0.301,0.063,200,48,SC,4
98,CAMPBELL,14609,0.301,0.063,200,48,SC,4
99,CAMPBELL,14609,0.301,0.063,200,48,SC,4
100,PATTERSON,15171,-0.029,0.161,100,48,SC,4
101,"Patterson, Elizabeth [SC-4]",15171,-0.029,0.161,100,48,SC,4
102,"Patterson, Elizabeth [SC-4]",15171,-0.029,0.161,100,48,SC,4
103,"Inglis, Bob [SC-4]",39300,0.473,-0.06,200,48,SC,4
104,"Inglis, Bob [SC-4]",39300,0.473,-0.06,200,48,SC,4
105,"Inglis, Bob [SC-4]",39300,0.473,-0.06,200,48,SC,4
106,"DeMint, Jim [SC-4]",29936,0.547,-0.157,200,48,SC,4
107,"DeMint, Jim [SC-4]",29936,0.547,-0.157,200,48,SC,4
108,"DeMint, Jim [SC-4]",29936,0.547,-0.157,200,48,SC,4
93,GETTYS,10728,0.009,0.733,100,48,SC,5
94,HOLLAND,14235,-0.172,0.433,100,48,SC,5
95,HOLLAND,14235,-0.172,0.433,100,48,SC,5
96,HOLLAND,14235,-0.172,0.433,100,48,SC,5
97,HOLLAND,14235,-0.172,0.433,100,48,SC,5
98,SPRATT,15064,-0.194,0.138,100,48,SC,5
99,SPRATT,15064,-0.194,0.138,100,48,SC,5
100,SPRATT,15064,-0.194,0.138,100,48,SC,5
101,"Spratt, John M., Jr. [SC-5]",15064,-0.194,0.138,100,48,SC,5
102,"Spratt, John M., Jr. [SC-5]",15064,-0.194,0.138,100,48,SC,5
103,"Spratt, John M., Jr. [SC-5]",15064,-0.194,0.138,100,48,SC,5
104,"Spratt, John M., Jr. [SC-5]",15064,-0.194,0.138,100,48,SC,5
105,"Spratt, John M., Jr. [SC-5]",15064,-0.194,0.138,100,48,SC,5
106,"Spratt, John M., Jr. [SC-5]",15064,-0.194,0.138,100,48,SC,5
107,"Spratt, John M., Jr. [SC-5]",15064,-0.194,0.138,100,48,SC,5
108,"Spratt, John M., Jr. [SC-5]",15064,-0.194,0.138,100,48,SC,5
93,YOUNG (ILL.),14065,0.335,0.231,200,48,SC,6
94,JENRETTE,14241,-0.236,0.544,100,48,SC,6
95,JENRETTE,14241,-0.236,0.544,100,48,SC,6
96,JENRETTE,14241,-0.236,0.544,100,48,SC,6
97,NAPIER,14848,0.198,0.232,200,48,SC,6
98,TALLON,15068,-0.065,0.351,100,48,SC,6
99,TALLON,15068,-0.065,0.351,100,48,SC,6
100,TALLON,15068,-0.065,0.351,100,48,SC,6
101,"Tallon, Robert M. (Robin) [SC-6]",15068,-0.065,0.351,100,48,SC,6
102,"Tallon, Robert M. (Robin) [SC-6]",15068,-0.065,0.351,100,48,SC,6
103,"Clyburn, James E. [SC-6]",39301,-0.4,0.2,100,48,SC,6
104,"Clyburn, James E. [SC-6]",39301,-0.4,0.2,100,48,SC,6
105,"Clyburn, James E. [SC-6]",39301,-0.4,0.2,100,48,SC,6
106,"Clyburn, James E. [SC-6]",39301,-0.4,0.2,100,48,SC,6
107,"Clyburn, James E. [SC-6]",39301,-0.4,0.2,100,48,SC,6
108,"Clyburn, James E. [SC-6]",39301,-0.4,0.2,100,48,SC,6
93,DENHOLM,13012,-0.355,0.571,100,37,SD,1
94,PRESSLER,14268,0.221,-0.035,200,37,SD,1
95,PRESSLER,14268,0.221,-0.035,200,37,SD,1
96,DASCHLE,14617,-0.276,0.175,100,37,SD,1
97,DASCHLE,14617,-0.276,0.175,100,37,SD,1
98,DASCHLE,14617,-0.276,0.175,100,37,SD,1
99,DASCHLE,14617,-0.276,0.175,100,37,SD,1
100,"JOHNSON, T.",15425,-0.212,0.129,100,37,SD,1
101,"Johnson, Tim [SD]",15425,-0.212,0.129,100,37,SD,1
102,"Johnson, Tim [SD]",15425,-0.212,0.129,100,37,SD,1
103,"Johnson, Tim [SD]",15425,-0.212,0.129,100,37,SD,1
104,"Johnson, Tim [SD]",15425,-0.212,0.129,100,37,SD,1
105,"Thune, John R. [SD]",29754,0.298,-0.045,200,37,SD,1
106,"Thune, John R. [SD]",29754,0.298,-0.045,200,37,SD,1
107,"Thune, John R. [SD]",29754,0.298,-0.045,200,37,SD,1
108,"Herseth, Stephanie [SD]",20349,-0.164,0.226,100,37,SD,1
108,"Janklow, William J. [SD]",20348,0.282,-0.075,200,37,SD,1
93,ABDNOR,14000,0.253,0.12,200,37,SD,2
94,ABDNOR,14000,0.253,0.12,200,37,SD,2
95,ABDNOR,14000,0.253,0.12,200,37,SD,2
96,ABDNOR,14000,0.253,0.12,200,37,SD,2
97,"ROBERTS, C.",14851,0.403,0.018,200,37,SD,2
93,QUILLEN,10616,0.269,0.219,200,54,TN,1
94,QUILLEN,10616,0.269,0.219,200,54,TN,1
95,QUILLEN,10616,0.269,0.219,200,54,TN,1
96,QUILLEN,10616,0.269,0.219,200,54,TN,1
97,QUILLEN,10616,0.269,0.219,200,54,TN,1
98,QUILLEN,10616,0.269,0.219,200,54,TN,1
99,QUILLEN,10616,0.269,0.219,200,54,TN,1
100,QUILLEN,10616,0.269,0.219,200,54,TN,1
101,"Quillen, James H. (Jimmy) [TN-1]",10616,0.269,0.219,200,54,TN,1
102,"Quillen, James H. (Jimmy) [TN-1]",10616,0.269,0.219,200,54,TN,1
103,"Quillen, James H. (Jimmy) [TN-1]",10616,0.269,0.219,200,54,TN,1
104,"Quillen, James H. (Jimmy) [TN-1]",10616,0.269,0.219,200,54,TN,1
105,"Jenkins, William L. [TN-1]",29755,0.362,0.087,200,54,TN,1
106,"Jenkins, William L. [TN-1]",29755,0.362,0.087,200,54,TN,1
107,"Jenkins, William L. [TN-1]",29755,0.362,0.087,200,54,TN,1
108,"Jenkins, William L. [TN-1]",29755,0.362,0.087,200,54,TN,1
93,DUNCAN,10719,0.239,0.125,200,54,TN,2
94,DUNCAN (TENN.),10719,0.239,0.125,200,54,TN,2
95,DUNCAN (TENN.),10719,0.239,0.125,200,54,TN,2
96,"DUNCAN, J.",10719,0.239,0.125,200,54,TN,2
97,"DUNCAN, J.",10719,0.239,0.125,200,54,TN,2
98,"DUNCAN, J.",10719,0.239,0.125,200,54,TN,2
99,"DUNCAN, J.",10719,0.239,0.125,200,54,TN,2
100,"DUNCAN, J.",10719,0.239,0.125,200,54,TN,2
101,"Duncan, John J., Jr. [TN-2]",15455,0.481,-0.106,200,54,TN,2
102,"Duncan, John J., Jr. [TN-2]",15455,0.481,-0.106,200,54,TN,2
103,"Duncan, John J., Jr. [TN-2]",15455,0.481,-0.106,200,54,TN,2
104,"Duncan, John J., Jr. [TN-2]",15455,0.481,-0.106,200,54,TN,2
105,"Duncan, John J., Jr. [TN-2]",15455,0.481,-0.106,200,54,TN,2
106,"Duncan, John J., Jr. [TN-2]",15455,0.481,-0.106,200,54,TN,2
107,"Duncan, John J., Jr. [TN-2]",15455,0.481,-0.106,200,54,TN,2
108,"Duncan, John J., Jr. [TN-2]",15455,0.481,-0.106,200,54,TN,2
93,BAKER,13005,0.31,0.252,200,54,TN,3
94,LLOYD (TENN.),14251,-0.027,0.44,100,54,TN,3
95,LLOYD (TENN.),14251,-0.027,0.44,100,54,TN,3
96,BOUQUARD,14251,-0.027,0.44,100,54,TN,3
97,BOUQUARD,14251,-0.027,0.44,100,54,TN,3
98,BOUQUARD,14251,-0.027,0.44,100,54,TN,3
99,LLOYD,14251,-0.027,0.44,100,54,TN,3
100,LLOYD,14251,-0.027,0.44,100,54,TN,3
101,"Lloyd, Marilyn [TN-3]",14251,-0.027,0.44,100,54,TN,3
102,"Lloyd, Marilyn [TN-3]",14251,-0.027,0.44,100,54,TN,3
103,"Lloyd, Marilyn [TN-3]",14251,-0.027,0.44,100,54,TN,3
104,"Wamp, Zach [TN-3]",29567,0.394,-0.091,200,54,TN,3
105,"Wamp, Zach [TN-3]",29567,0.394,-0.091,200,54,TN,3
106,"Wamp, Zach [TN-3]",29567,0.394,-0.091,200,54,TN,3
107,"Wamp, Zach [TN-3]",29567,0.394,-0.091,200,54,TN,3
108,"Wamp, Zach [TN-3]",29567,0.394,-0.091,200,54,TN,3
93,EVINS,3034,-0.2,0.71,100,54,TN,4
94,EVINS,3034,-0.2,0.71,100,54,TN,4
95,GORE,14423,-0.296,0.161,100,54,TN,4
96,GORE,14423,-0.296,0.161,100,54,TN,4
97,GORE,14423,-0.296,0.161,100,54,TN,4
