party,id,committee,session,last,first,other,new_id
1,21334,113,114,Delaney,John,NA,1105
1,21300,113,114,Sinema,Kyrsten,NA,1116
1,21352,113,114,Beatty,Joyce,NA,1110
1,21369,113,114,Heck,Denny,NA,1097
1,21314,113,114,Vargas,Juan,NA,1079
2,21531,113,114,Emmer,Tom,NA,1157
2,29321,134,114,Royce,Ed,NA,344
2,14863,134,114,Smith,Christopher,H.,336
2,15634,134,114,Ros-Lehtinen,Ileana,NA,340
2,15621,134,114,Rohrabacher,Dana,NA,253
2,21161,134,114,Chabot,Steve,NA,1029
2,20138,134,114,Wilson,Addison,G.,693
2,20530,134,114,McCaul,Michael,T.,816
2,20528,134,114,Poe,Ted,NA,817
2,29500,134,114,Salmon,Matt,NA,520
2,20107,134,114,Issa,Darrell,NA,713
2,21170,134,114,Marino,Tom,NA,1032
2,21174,134,114,Duncan,Jeff,NA,1033
2,21193,134,114,Brooks,Mo,NA,988
2,21305,134,114,Cook,Paul,NA,1088
2,21360,134,114,Weber,Randy,NA,1130
2,21356,134,114,Perry,Scott,NA,1127
2,21318,134,114,DeSantis,Ron,NA,1121
2,21348,134,114,Meadows,Mark,NA,1125
2,21317,134,114,Yoho,Ted,NA,1081
2,21377,134,114,Clawson,Curt,NA,1119
2,21179,134,114,DesJarlais,Scott,NA,969
2,21190,134,114,Ribble,Reid,NA,975
2,21528,134,114,Trott,Dave,NA,1200
2,21539,134,114,Zeldin,Lee,NA,1201
2,21531,134,114,Emmer,Tom,NA,1157
1,15603,134,114,Engel,Eliot,L.,267
1,29707,134,114,Sherman,Brad,NA,592
1,29776,134,114,Meeks,Gregory,W.,593
1,20542,134,114,Sires,Albio,NA,853
1,20952,134,114,Connolly,Gerald,E.,933
1,29335,134,114,Deutch,Theodore,E.,947
1,20519,134,114,Higgins,Brian,NA,821
1,21110,134,114,Bass,Karen,NA,1014
1,21140,134,114,Keating,William,NA,1036
1,21172,134,114,Cicilline,David,NA,1037
1,20908,134,114,Grayson,Alan,NA,924
1,21304,134,114,Bera,Ami,NA,1118
1,21313,134,114,Lowenthal,Alan,NA,1124
1,21342,134,114,Meng,Grace,NA,1126
1,21321,134,114,Frankel,Lois,NA,1122
1,21324,134,114,Gabbard,Tulsi,NA,1090
1,21362,134,114,Castro,Joaquin,NA,1087
1,21371,134,114,Kelly,Robin,NA,1145
1,21548,134,114,Boyle,Brendan,NA,1202
2,21560,134,114,Donovan,Daniel,NA,1203
2,20530,251,114,McCaul,Michael,T.,816
2,15445,251,114,Smith,Lamar,S.,236
2,29375,251,114,King,Peter,T.,214
2,20301,251,114,Rogers,Mike,NA,727
2,20331,251,114,Miller,Candice,S.,749
2,21174,251,114,Duncan,Jeff,NA,1033
2,21170,251,114,Marino,Tom,NA,1032
2,21148,251,114,Palazzo,Steven,NA,986
2,21171,251,114,Barletta,Lou,NA,1020
2,21356,251,114,Perry,Scott,NA,1127
2,21377,251,114,Clawson,Curt,NA,1119
2,21542,251,114,Katko,John,NA,1204
2,21550,251,114,Hurd,Will,NA,1205
2,21513,251,114,Carter,Buddy,NA,1206
2,21543,251,114,Walker,Mark,NA,1207
2,21515,251,114,Loudermilk,Barry,NA,1208
2,21501,251,114,McSally,Martha,NA,1171
2,21549,251,114,Ratcliffe,John,NA,1209
1,29368,251,114,Thompson,Bennie,NA,46
1,29709,251,114,Sanchez,Loretta,NA,581
1,29573,251,114,Jackson Lee,Sheila,NA,531
1,20136,251,114,Langevin,James,NA,692
1,20519,251,114,Higgins,Brian,NA,821
1,21137,251,114,Richmond,Cedric,NA,1061
1,21140,251,114,Keating,William,NA,1036
1,31103,251,114,Payne,Donald,NA,1133
1,21366,251,114,Vela,Filemon,NA,1080
1,21538,251,114,Watson Coleman,Bonnie,NA,1210
1,21540,251,114,Rice,Kathleen,NA,1211
1,21508,251,114,Torres,Norma,NA,1212
2,21168,251,114,Meehan,Pat,NA,1041
2,21560,251,114,Donovan,Daniel,NA,1203
2,20331,142,114,Miller,Candice,S.,749
2,20925,142,114,Harper,Gregg,NA,935
2,20914,142,114,Schock,Aaron,NA,950
2,21115,142,114,Nugent,Richard,NA,1044
2,21328,142,114,Davis,Rodney,NA,1067
2,21555,142,114,Comstock,Barbara,NA,1213
1,29777,142,114,Brady,Robert,A.,579
1,29504,142,114,Lofgren,Zoe,NA,530
1,21314,142,114,Vargas,Juan,NA,1079
2,21543,142,114,Walker,Mark,NA,1207
2,20307,242,114,Nunes,Devin,NA,731
2,20110,242,114,Miller,Jeff,NA,695
2,20531,242,114,Conaway,K.,Michael,789
2,29375,242,114,King,Peter,T.,214
2,29539,242,114,Lobiondo,Frank,A.,489
2,20506,242,114,Westmoreland,Lynn,A.,819
2,20910,242,114,Rooney,Thomas,J.,918
2,21151,242,114,Heck,Joe,NA,983
2,21136,242,114,Pompeo,Mike,NA,1026
2,15634,242,114,Ros-Lehtinen,Ileana,NA,340
2,20342,242,114,Turner,Mike,NA,747
2,21351,242,114,Wenstrup,Brad,NA,1095
2,21367,242,114,Stewart,Chris,NA,1083
2,20104,242,114,Schiff,Adam,NA,1214
1,29348,242,114,Gutierrez,Luis,V.,185
1,20907,242,114,Himes,James,A.,925
1,21102,242,114,Sewell,Terri,A.,976
1,20757,242,114,Carson,Andre,NA,863
1,20762,242,114,Speier,Karen,Lorraine,864
1,20954,242,114,Quigley,Mike,NA,949
1,21306,242,114,Swalwell,Eric,NA,1135
1,21319,242,114,Murphy,Patrick,NA,1113
1,21362,242,114,Castro,Joaquin,NA,1087
2,39308,156,114,Goodlatte,Robert,W.,42
2,14657,156,114,Sensenbrenner,F.,James,369
2,15445,156,114,Smith,Lamar,S.,236
2,21161,156,114,Chabot,Steve,NA,1029
2,20107,156,114,Issa,Darrell,NA,713
2,20143,156,114,Forbes,J.,Randy,694
2,20325,156,114,King,Steve,NA,728
2,20304,156,114,Franks,Trent,NA,751
2,20527,156,114,Gohmert,Louie,NA,822
2,20738,156,114,Jordan,Jim,NA,868
2,20528,156,114,Poe,Ted,NA,817
2,20949,156,114,Chaffetz,Jason,NA,948
2,21170,156,114,Marino,Tom,NA,1032
2,21175,156,114,Gowdy,Trey,NA,1019
2,21125,156,114,Labrador,Raul,R.,1040
2,21184,156,114,Farenthold,Blake,NA,1043
2,21323,156,114,Collins,Doug,NA,1120
2,21318,156,114,DeSantis,Ron,NA,1121
2,21509,156,114,Walters,Mimi,NA,1215
2,21510,156,114,Buck,Ken,NA,1216
2,21549,156,114,Ratcliffe,John,NA,1209
2,21528,156,114,Trott,Dave,NA,1200
2,21527,156,114,Bishop,Mike,NA,1191
1,10713,156,114,Conyers,John,NA,345
1,29377,156,114,Nadler,Jerrold,NA,367
1,29504,156,114,Lofgren,Zoe,NA,530
1,29573,156,114,Jackson Lee,Sheila,NA,531
1,20748,156,114,Cohen,Steve,NA,880
1,20712,156,114,Johnson,Henry,C.,842
1,70805,156,114,Pierluisi,Pedro,R.,939
1,20955,156,114,Chu,Judy,NA,944
1,29335,156,114,Deutch,Theodore,E.,947
1,29348,156,114,Gutierrez,Luis,V.,185
1,21110,156,114,Bass,Karen,NA,1014
1,21137,156,114,Richmond,Cedric,NA,1061
1,31101,156,114,DelBene,Suzan,NA,1068
1,21343,156,114,Jeffries,Hakeem,NA,1099
1,21172,156,114,Cicilline,David,NA,1037
1,21315,156,114,Peters,Scott,NA,1092
2,20925,500,114,Harper,Gregg,NA,935
2,20331,500,114,Miller,Candice,S.,749
2,20962,500,114,Graves,Tom,NA,978
1,29777,500,114,Brady,Robert,A.,579
1,29504,500,114,Lofgren,Zoe,NA,530
2,20703,661,114,McCarthy,Kevin,NA,837
2,20759,661,114,Scalise,Steve,NA,883
1,15448,661,114,Pelosi,Nancy,NA,77
1,14873,661,114,Hoyer,Steny,H.,68
2,20357,164,114,Bishop,Rob,NA,746
2,14066,164,114,Young,Donald,E.,377
2,20527,164,114,Gohmert,Louie,NA,822
2,20704,164,114,Lamborn,Doug,NA,851
2,20756,164,114,Wittman,Robert,J.,852
2,20918,164,114,Fleming,John,NA,916
2,20903,164,114,McClintock,Tom,NA,943
2,20946,164,114,Thompson,Glenn,NA,906
2,20953,164,114,Lummis,Cynthia,NA,907
2,21141,164,114,Benishek,Dan,NA,1050
2,21174,164,114,Duncan,Jeff,NA,1033
2,21103,164,114,Gosar,Paul,R.,1039
2,21125,164,114,Labrador,Raul,R.,1040
2,21302,164,114,La Malfa,Doug,NA,1074
2,21376,164,114,Byrne,Bradley,NA,1086
2,21109,164,114,Denham,Jeff,NA,1049
2,21305,164,114,Cook,Paul,NA,1088
2,21563,164,114,Westerman,Bruce,NA,1184
2,21523,164,114,Graves,Garret,NA,1217
2,21556,164,114,Newhouse,Dan,NA,1159
2,21532,164,114,Zinke,Ryan,NA,1169
2,21514,164,114,Hice,Jody,NA,1218
2,70901,164,114,Radewagen,Amata,NA,1219
2,21537,164,114,MacArthur,Tom,NA,1173
2,21557,164,114,Mooney,Alex,NA,1181
2,21534,164,114,Hardy,Cresent,NA,1220
1,20305,164,114,Grijalva,Raul,M,776
1,29903,164,114,Napolitano,Grace,F.,667
1,70701,164,114,Bordallo,Madeleine,Z.,753
1,20501,164,114,Costa,Jim,NA,793
1,70810,164,114,Sablan,Gregorio,NA,940
1,20754,164,114,Tsongas,Nicola,S.,850
1,70805,164,114,Pierluisi,Pedro,R.,939
1,21303,164,114,Huffman,Jared,NA,1098
1,21311,164,114,Ruiz,Raul,NA,1142
1,21313,164,114,Lowenthal,Alan,NA,1124
1,21358,164,114,Cartwright,Matthew,NA,1138
1,21554,164,114,Beyer,Donald,NA,1221
1,21508,164,114,Torres,Norma,NA,1212
1,21529,164,114,Dingell,Debbie,NA,1185
1,21517,164,114,Takai,Mark,NA,1176
1,21502,164,114,Gallego,Ruben,NA,1175
1,29774,164,114,Capps,Lois,NA,617
1,20904,164,114,Polis,Jared,NA,937
2,21562,164,114,LaHood,Darin,NA,1222
1,20147,164,114,Clay,William,Lacy,703
2,20949,138,114,Chaffetz,Jason,NA,948
2,20107,138,114,Issa,Darrell,NA,713
2,29331,138,114,Mica,John,L.,354
2,20342,138,114,Turner,Mike,NA,747
2,15455,138,114,Duncan,John,J.,383
2,20738,138,114,Jordan,Jim,NA,868
2,21144,138,114,Walberg,Tim,NA,1016
2,21143,138,114,Amash,Justin,NA,1011
2,21103,138,114,Gosar,Paul,R.,1039
2,21179,138,114,DesJarlais,Scott,NA,969
2,21175,138,114,Gowdy,Trey,NA,1019
2,21184,138,114,Farenthold,Blake,NA,1043
2,20953,138,114,Lummis,Cynthia,NA,907
2,31102,138,114,Massie,Thomas,NA,1146
2,21348,138,114,Meadows,Mark,NA,1125
2,21318,138,114,DeSantis,Ron,NA,1121
2,21176,138,114,Mulvaney,Mick,NA,1010
2,21510,138,114,Buck,Ken,NA,1216
2,21543,138,114,Walker,Mark,NA,1207
2,21520,138,114,Blum,Rod,NA,1180
2,21514,138,114,Hice,Jody,NA,1218
2,21546,138,114,Russell,Steve,NA,1178
2,21513,138,114,Carter,Buddy,NA,1206
2,21559,138,114,Grothman,Glenn,NA,1182
2,21550,138,114,Hurd,Will,NA,1205
2,21500,138,114,Palmer,Gary,NA,1183
1,29587,138,114,Cummings,Elijah,E.,529
1,29379,138,114,Maloney,Carolyn,B.,183
1,70303,138,114,Norton,Eleanor,Holmes,248
1,20147,138,114,Clay,William,Lacy,703
1,20119,138,114,Lynch,Stephen,F.,719
1,15019,138,114,Cooper,Jim,NA,222
1,20952,138,114,Connolly,Gerald,E.,933
1,21358,138,114,Cartwright,Matthew,NA,1138
1,21325,138,114,Duckworth,Tammy,NA,1089
1,21371,138,114,Kelly,Robin,NA,1145
1,21530,138,114,Lawrence,Brenda,NA,1223
1,21507,138,114,Lieu,Ted,NA,1186
1,21538,138,114,Watson Coleman,Bonnie,NA,1210
1,70502,138,114,Plaskett,Stacey,NA,1161
1,21504,138,114,DeSaulnier,Mark,NA,1193
1,21548,138,114,Boyle,Brendan,NA,1202
1,20750,138,114,Welch,Peter,NA,878
1,21341,138,114,Grisham,Michelle,Lujan,1071
2,20925,501,114,Harper,Gregg,NA,935
2,20331,501,114,Miller,Candice,S.,749
2,21328,501,114,Davis,Rodney,NA,1067
1,29777,501,114,Brady,Robert,A.,579
1,21314,501,114,Vargas,Juan,NA,1079
2,29759,176,114,Sessions,Pete,NA,587
2,20521,176,114,Foxx,Virginia,NA,788
2,20344,176,114,Cole,Tom,NA,744
2,21122,176,114,Woodall,Robert,NA,1013
2,20355,176,114,Burgess,Michael,NA,781
2,21163,176,114,Stivers,Steve,NA,1004
2,21323,176,114,Collins,Doug,NA,1120
1,21376,176,114,Byrne,Bradley,NA,1224
1,21556,176,114,Newhouse,Dan,NA,1225
1,15444,176,114,Slaughter,Louise,M.,223
1,29729,176,114,McGovern,Jim,NA,626
1,29337,176,114,Hastings,Alcee,L.,332
1,20904,176,114,Polis,Jared,NA,937
2,15445,182,114,Smith,Lamar,S.,236
2,14657,182,114,Sensenbrenner,F.,James,369
2,15621,182,114,Rohrabacher,Dana,NA,253
2,29393,182,114,Lucas,Frank,D.,48
2,20353,182,114,Neugebauer,Randy,NA,740
2,20530,182,114,McCaul,Michael,T.,816
2,21148,182,114,Palazzo,Steven,NA,986
2,21193,182,114,Brooks,Mo,NA,988
2,21129,182,114,Hultgren,Randy,NA,972
2,20909,182,114,Posey,Bill,NA,928
2,31102,182,114,Massie,Thomas,NA,1146
2,21354,182,114,Bridenstine,Jim,NA,1085
2,21360,182,114,Weber,Randy,NA,1130
2,21162,182,114,Johnson,Bill,NA,1030
2,21526,182,114,Moolenaar,John,NA,1158
2,21505,182,114,Knight,Steve,NA,1172
2,21551,182,114,Babin,Brian,NA,1226
2,21563,182,114,Westerman,Bruce,NA,1184
2,21555,182,114,Comstock,Barbara,NA,1213
2,21556,182,114,Newhouse,Dan,NA,1159
2,21500,182,114,Palmer,Gary,NA,1183
2,21515,182,114,Loudermilk,Barry,NA,1208
1,39305,182,114,Johnson,Eddie,Bernice,403
1,29504,182,114,Lofgren,Zoe,NA,530
1,20508,182,114,Lipinski,Daniel,NA,826
1,20763,182,114,Edwards,Donna,F.,891
1,21118,182,114,Wilson,Frederica,NA,1035
1,21198,182,114,Bonamici,Suzanne,NA,1015
1,21306,182,114,Swalwell,Eric,NA,1135
1,20908,182,114,Grayson,Alan,NA,924
1,21304,182,114,Bera,Ami,NA,1118
1,21316,182,114,Esty,Elizabeth,NA,1149
1,21365,182,114,Veasey,Marc,NA,1093
1,21375,182,114,Clark,Katherine,Marlea,1139
1,21554,182,114,Beyer,Donald,NA,1221
1,20705,182,114,Perlmutter,Ed,NA,858
1,20934,182,114,Tonko,Paul,NA,938
1,21312,182,114,Takano,Mark,NA,1106
1,20749,182,114,Foster,Bill,NA,862
2,21522,182,114,Abraham,Ralph,NA,1156
2,21562,182,114,LaHood,Darin,NA,1222
2,21564,182,114,Davidson,Warren,NA,1227
2,21161,184,114,Chabot,Steve,NA,1029
2,20325,184,114,King,Steve,NA,728
2,20926,184,114,Luetkemeyer,Blaine,NA,905
2,21157,184,114,Hanna,Richard,NA,1017
2,21134,184,114,Huelskamp,Tim,NA,968
2,21359,184,114,Rice,Tom,NA,1103
2,21156,184,114,Gibson,Chris,NA,971
2,21553,184,114,Brat,Dave,NA,1179
2,70901,184,114,Radewagen,Amata,NA,1219
2,21505,184,114,Knight,Steve,NA,1172
2,21550,184,114,Hurd,Will,NA,1205
2,21512,184,114,Curbelo,Carlos,NA,1192
2,21519,184,114,Bost,Mike,NA,1154
2,21534,184,114,Hardy,Cresent,NA,1220
1,29378,184,114,Velazquez,Nydia,M.,189
1,20955,184,114,Chu,Judy,NA,944
1,21195,184,114,Hahn,Janice,NA,1064
1,31103,184,114,Payne,Donald,NA,1133
1,21342,184,114,Meng,Grace,NA,1126
1,21530,184,114,Lawrence,Brenda,NA,1223
1,20733,184,114,Clarke,Yvette,D.,874
1,21517,184,114,Takai,Mark,NA,1176
1,21525,184,114,Moulton,Seth,NA,1177
2,21561,184,114,Kelly,Trent,NA,1165
1,21564,184,114,Davidson,Warren,NA,1228
1,21545,184,114,Adams,Alma,NA,1162
2,29137,661,114,Boehner,John,A.,38
2,29939,661,114,Ryan,Paul,NA,644
2,29939,503,114,Ryan,Paul,NA,644
2,29143,503,114,Johnson,Sam,NA,205
2,29760,503,114,Brady,Kevin,NA,613
1,15033,503,114,Levin,Sander,M.,249
1,13035,503,114,Rangel,Charles,B.,426
2,20307,503,114,Nunes,Devin,NA,731
2,20134,173,114,Shuster,Bill,NA,722
2,14066,173,114,Young,Donald,E.,377
2,15455,173,114,Duncan,John,J.,383
2,29331,173,114,Mica,John,L.,354
2,29539,173,114,Lobiondo,Frank,A.,489
2,20124,173,114,Graves,Samuel,NA,679
2,20331,173,114,Miller,Candice,S.,749
2,20963,173,114,Hunter,Duncan,NA,915
2,21106,173,114,Crawford,Rick,NA,966
2,21171,173,114,Barletta,Lou,NA,1020
2,21184,173,114,Farenthold,Blake,NA,1043
2,21165,173,114,Gibbs,Bob,NA,961
2,21157,173,114,Hanna,Richard,NA,1017
2,21116,173,114,Webster,Daniel,NA,1058
2,21109,173,114,Denham,Jeff,NA,1049
2,21190,173,114,Ribble,Reid,NA,975
2,31102,173,114,Massie,Thomas,NA,1146
2,21359,173,114,Rice,Tom,NA,1103
2,21348,173,114,Meadows,Mark,NA,1125
2,21356,173,114,Perry,Scott,NA,1127
2,21328,173,114,Davis,Rodney,NA,1067
2,29565,173,114,Sanford,Mark,NA,1134
2,21122,173,114,Woodall,Robert,NA,1013
2,21131,173,114,Rokita,Todd,NA,1012
2,21542,173,114,Katko,John,NA,1204
2,21551,173,114,Babin,Brian,NA,1226
2,21534,173,114,Hardy,Cresent,NA,1220
2,21547,173,114,Costello,Ryan,NA,1229
2,21523,173,114,Graves,Garret,NA,1217
2,21509,173,114,Walters,Mimi,NA,1215
2,21555,173,114,Comstock,Barbara,NA,1213
2,21512,173,114,Curbelo,Carlos,NA,1192
2,21544,173,114,Rouzer,David,NA,1155
2,21539,173,114,Zeldin,Lee,NA,1201
1,15410,173,114,DeFazio,Peter,A.,380
1,70303,173,114,Norton,Eleanor,Holmes,248
1,29377,173,114,Nadler,Jerrold,NA,367
1,29328,173,114,Brown,Corrine,NA,348
1,39305,173,114,Johnson,Eddie,Bernice,403
1,29587,173,114,Cummings,Elijah,E.,529
1,20145,173,114,Larsen,Rick,NA,684
1,29919,173,114,Capuano,Michael,E.,654
1,29903,173,114,Napolitano,Grace,F.,667
1,20508,173,114,Lipinski,Daniel,NA,826
1,20748,173,114,Cohen,Steve,NA,880
1,20542,173,114,Sires,Albio,NA,853
1,20763,173,114,Edwards,Donna,F.,891
1,20958,173,114,Garamendi,John,J.,919
1,20757,173,114,Carson,Andre,NA,863
1,21195,173,114,Hahn,Janice,NA,1064
1,14263,173,114,Nolan,Richard,NA,1078
1,20902,173,114,Kirkpatrick,Ann,NA,958
1,20927,173,114,Titus,Dina,NA,941
1,21344,173,114,Maloney,Sean,Patrick,1075
1,21316,173,114,Esty,Elizabeth,NA,1149
1,21321,173,114,Frankel,Lois,NA,1122
1,21329,173,114,Bustos,Cheri,NA,1065
1,21303,173,114,Huffman,Jared,NA,1098
1,21308,173,114,Brownley,Julia,NA,1148
1,21519,173,114,Bost,Mike,NA,1230
2,20110,192,114,Miller,Jeff,NA,695
2,20704,192,114,Lamborn,Doug,NA,851
2,20758,192,114,Bilirakis,Gus,NA,876
2,20947,192,114,Roe,David,P.,904
2,21141,192,114,Benishek,Dan,NA,1050
2,21134,192,114,Huelskamp,Tim,NA,968
2,20906,192,114,Coffman,Mike,NA,917
2,21351,192,114,Wenstrup,Brad,NA,1095
2,21330,192,114,Walorski,Jackie,NA,1094
2,21522,192,114,Abraham,Ralph,NA,1156
2,21539,192,114,Zeldin,Lee,NA,1201
2,21547,192,114,Costello,Ryan,NA,1229
2,70901,192,114,Radewagen,Amata,NA,1219
2,21519,192,114,Bost,Mike,NA,1154
1,29328,192,114,Brown,Corrine,NA,348
1,21312,192,114,Takano,Mark,NA,1106
1,21308,192,114,Brownley,Julia,NA,1148
1,20927,192,114,Titus,Dina,NA,941
1,21311,192,114,Ruiz,Raul,NA,1142
1,21340,192,114,Kuster,Ann,McLane,1073
1,21361,192,114,O'Rourke,Beto,NA,1132
1,21540,192,114,Rice,Kathleen,NA,1211
1,20726,192,114,Walz,Timothy,J.,831
1,20702,192,114,McNerney,Jerry,NA,888
2,29939,196,114,Ryan,Paul,NA,644
2,29143,196,114,Johnson,Sam,NA,205
2,29760,196,114,Brady,Kevin,NA,613
2,20307,196,114,Nunes,Devin,NA,731
2,20130,196,114,Tiberi,Patrick,NA,702
2,20536,196,114,Reichert,David,G.,824
2,20514,196,114,Boustany,Charles,W.,785
2,20715,196,114,Roskam,Peter,J.,861
2,20505,196,114,Price,Tom,NA,801
2,20709,196,114,Buchanan,Vern,NA,889
2,20729,196,114,Smith,Adrian,NA,836
2,20914,196,114,Schock,Aaron,NA,950
2,20915,196,114,Jenkins,Lynn,NA,929
2,20924,196,114,Paulsen,Erik,NA,931
2,20532,196,114,Marchant,Kenny,NA,813
2,21180,196,114,Black,Diane,NA,1008
2,21101,196,114,Reed,Thomas,W.,1045
2,21133,196,114,Young,Todd,NA,989
2,21167,196,114,Kelly,Mike,NA,1022
2,21164,196,114,Renacci,James,B.,1152
2,21168,196,114,Meehan,Pat,NA,1041
2,21177,196,114,Noem,Kristi,NA,977
2,21349,196,114,Holding,George,NA,1123
2,21373,196,114,Smith,Jason,NA,1137
1,15033,196,114,Levin,Sander,M.,249
1,13035,196,114,Rangel,Charles,B.,426
1,15613,196,114,McDermott,James,A.,247
1,15431,196,114,Lewis,John,R.,250
1,15616,196,114,Neal,Richard,E.,431
1,29316,196,114,Becerra,Xavier,NA,268
1,29571,196,114,Doggett,Lloyd,NA,500
1,29901,196,114,Thompson,Mike,NA,636
1,29908,196,114,Larson,John,B.,643
1,29588,196,114,Blumenauer,Eard,NA,1231
1,29769,196,114,Kind,Ron,NA,605
1,29741,196,114,Pascrell,William,J.,625
1,29925,196,114,Crowley,Joseph,NA,663
1,29717,196,114,Davis,Danny,K.,618
1,20310,196,114,Sanchez,Linda,NA,780
2,21518,196,114,Dold,Bob,NA,1195
2,21359,196,114,Rice,Tom,NA,1103
2,20531,102,115,Conaway,K.,Michael,789
2,39308,102,115,Goodlatte,Robert,W.,42
2,29393,102,115,Lucas,Frank,D.,48
2,20325,102,115,King,Steve,NA,728
2,20301,102,115,Rogers,Mike,NA,727
2,20946,102,115,Thompson,Glenn,NA,906
2,21165,102,115,Gibbs,Bob,NA,961
2,21123,102,115,Scott,Austin,NA,962
2,21106,102,115,Crawford,Rick,NA,966
2,21179,102,115,DesJarlais,Scott,NA,969
2,21149,102,115,Hartzler,Vicky,NA,973
2,21109,102,115,Denham,Jeff,NA,1049
2,21302,102,115,La Malfa,Doug,NA,1074
2,21328,102,115,Davis,Rodney,NA,1067
2,21317,102,115,Yoho,Ted,NA,1081
2,21516,102,115,Allen,Rick,NA,1153
2,21519,102,115,Bost,Mike,NA,1154
2,21544,102,115,Rouzer,David,NA,1155
2,21522,102,115,Abraham,Ralph,NA,1156
2,21561,102,115,Kelly,Trent,NA,1165
2,21565,102,115,Comer,James,NA,1232
2,21734,102,115,Marshall,Roger,NA,1233
2,21701,102,115,Bacon,Donald,J.,1234
2,21716,102,115,Faso,John,NA,1235
2,21714,102,115,Dunn,Neal,NA,1236
2,21700,102,115,Arrington,Jodey,NA,1237
1,29127,102,115,Peterson,Collin,C.,15
1,20321,102,115,Scott,David,NA,735
1,20501,102,115,Costa,Jim,NA,793
1,20726,102,115,Walz,Timothy,J.,831
1,20941,102,115,Fudge,Marcia,NA,936
1,29729,102,115,McGovern,Jim,NA,626
1,21366,102,115,Vela,Filemon,NA,1080
1,21341,102,115,Grisham,Michelle,Lujan,1071
1,21340,102,115,Kuster,Ann,McLane,1073
1,14263,102,115,Nolan,Richard,NA,1078
1,21329,102,115,Bustos,Cheri,NA,1065
1,21344,102,115,Maloney,Sean,Patrick,1075
1,70502,102,115,Plaskett,Stacey,NA,1161
1,21545,102,115,Adams,Alma,NA,1162
1,21566,102,115,Evans,Dwight,E.,1238
1,21732,102,115,Lawson Jr.,Alfred,(Al),1239
1,21739,102,115,O'Halleran,Tom,NA,1240
1,21740,102,115,Panetta,James,V.,1241
1,21746,102,115,Soto,Darren,NA,1242
1,21706,102,115,Rochester,Lisa,B.,1243
2,29541,104,115,Frelinghuysen,Rodney,P.,460
2,14854,104,115,Rogers,Harold,NA,98
2,29701,104,115,Aderholt,Robert,NA,564
2,29762,104,115,Granger,Kay,NA,580
2,29910,104,115,Simpson,Michael,K.,630
2,20139,104,115,Culberson,John,NA,705
2,20356,104,115,Carter,John,R,774
2,29323,104,115,Calvert,Ken,NA,384
2,20344,104,115,Cole,Tom,NA,744
2,20316,104,115,Diaz-Balart,Mario,NA,771
2,20526,104,115,Dent,Charles,W.,820
2,20962,104,115,Graves,Tom,NA,978
2,21135,104,115,Yoder,Kevin,NA,979
2,21108,104,115,Womack,Steve,NA,980
2,20518,104,115,Fortenberry,Jeff,NA,790
2,20910,104,115,Rooney,Thomas,J.,918
2,21178,104,115,Fleischmann,Chuck,NA,1053
2,21187,104,115,Herrera Beutler,Jaime,NA,1054
2,21353,104,115,Joyce,David,P.,1082
2,21307,104,115,Valadao,David,G.,1084
2,21139,104,115,Harris,Andy,NA,1051
2,21192,104,115,Roby,Martha,NA,967
2,21196,104,115,Amodei,Mark,E.,1048
2,21367,104,115,Stewart,Chris,NA,1083
2,21521,104,115,Young,David,NA,1167
2,21558,104,115,Jenkins,Evan,NA,1168
2,21148,104,115,Palazzo,Steven,NA,986
2,21556,104,115,Newhouse,Dan,NA,1159
2,21526,104,115,Moolenaar,John,NA,1158
2,21748,104,115,Taylor,Scott,W.,1244
1,15612,104,115,Lowey,Nita,M.,82
1,15029,104,115,Kaptur,Marcy,NA,74
1,15124,104,115,Visclosky,Peter,J.,78
1,29134,104,115,Serrano,Jose,E.,84
1,29109,104,115,DeLauro,Rosa,NA,85
1,15438,104,115,Price,David,E.,76
1,29317,104,115,Roybal-Allard,Lucille,NA,187
1,29339,104,115,Bishop,Sanford,D.,27
1,29778,104,115,Lee,Barbara,NA,596
1,20122,104,115,McCollum,Betty,NA,711
1,20343,104,115,Ryan,Timothy,J.,755
1,20329,104,115,Ruppersberger,C.A.,Dutch,756
1,20504,104,115,Wasserman Schultz,Debbie,NA,807
1,20533,104,115,Cuellar,Henry,NA,791
1,20920,104,115,Pingree,Chellie,NA,912
1,20954,104,115,Quigley,Mike,NA,949
1,21368,104,115,Kilmer,Derek,NA,1091
1,21358,104,115,Cartwright,Matthew,NA,1138
1,21342,104,115,Meng,Grace,NA,1126
1,21375,104,115,Clark,Katherine,Marlea,1139
1,21506,104,115,Aguilar,Pete,NA,1160
2,29572,106,115,Thornberry,William,M.,468
2,29546,106,115,Jones,Walter,B.,471
2,20138,106,115,Wilson,Addison,G.,693
2,29539,106,115,Lobiondo,Frank,A.,489
2,20357,106,115,Bishop,Rob,NA,746
2,20342,106,115,Turner,Mike,NA,747
2,20301,106,115,Rogers,Mike,NA,727
2,20304,106,115,Franks,Trent,NA,751
2,20134,106,115,Shuster,Bill,NA,722
2,20531,106,115,Conaway,K.,Michael,789
2,20704,106,115,Lamborn,Doug,NA,851
2,20756,106,115,Wittman,Robert,J.,852
2,20963,106,115,Hunter,Duncan,NA,915
2,20906,106,115,Coffman,Mike,NA,917
2,21149,106,115,Hartzler,Vicky,NA,973
2,21123,106,115,Scott,Austin,NA,962
2,21193,106,115,Brooks,Mo,NA,988
