party,id,committee,session,last,first,other,new_id
1,14440,432,112,Mikulski,Barbara,A.,27
1,14651,432,112,Nelson,Clarence,William,162
1,15502,432,112,Conrad,Kent,NA,6
1,29906,432,112,Udall,Mark,NA,206
1,40909,432,112,Warner,Mark,NA,212
2,29512,432,112,Chambliss,Saxby,NA,171
2,14661,432,112,Snowe,Olympia,J.,110
2,29548,432,112,Burr,Richard,NA,187
2,40902,432,112,Risch,James,NA,216
2,14806,432,112,Coats,Dan,NA,58
2,41105,432,112,Blunt,Roy,NA,222
2,41102,432,112,Rubio,Marco,NA,233
1,15011,434,112,Boxer,Barbara,NA,68
1,40301,434,112,Pryor,Mark,NA,177
1,29389,434,112,Brown,Sherrod,NA,191
2,29909,434,112,Isakson,Johnny,NA,188
2,14852,434,112,Roberts,Pat,NA,134
2,40902,434,112,Risch,James,NA,216
1,14400,435,112,Akaka,Daniel,K.,86
1,4812,435,112,Inouye,Daniel,K.,20
1,15502,435,112,Conrad,Kent,NA,6
1,15425,435,112,Johnson,Tim,NA,136
1,39310,435,112,Cantwell,Maria,NA,169
1,40702,435,112,Tester,Jon,NA,198
1,29924,435,112,Udall,Tom,NA,214
1,40904,435,112,Franken,Al,NA,218
2,40707,435,112,Barrasso,John,A.,202
2,15039,435,112,McCain,John,NA,56
2,40300,435,112,Murkowski,Lisa,NA,180
1,41107,435,112,Hoeven,John,NA,220
2,29345,435,112,Crapo,Michael,Dean,153
2,40905,435,112,Johanns,Mike,NA,205
1,14858,500,112,Schumer,Charles,Ellis,154
1,15021,500,112,Durbin,Richard,J.,143
1,14307,500,112,Leahy,Patrick,J.,1
2,40304,500,112,Alexander,Lamar,NA,179
2,14009,500,112,Cochran,Thad,NA,14
1,14858,501,112,Schumer,Charles,Ellis,154
1,49308,501,112,Murray,Patty,NA,30
1,29924,501,112,Udall,Tom,NA,214
2,40304,501,112,Alexander,Lamar,NA,179
2,29512,501,112,Chambliss,Saxby,NA,171
1,14203,503,112,Baucus,Max,NA,8
1,14922,503,112,Rockefeller,John,D.,77
1,15502,503,112,Conrad,Kent,NA,6
2,14503,503,112,Hatch,Orrin,G.,98
2,14226,503,112,Grassley,Charles,E.,18
1,40703,507,112,Casey,Robert,P.,192
1,14912,507,112,Bingaman,Jeff,NA,47
1,40700,507,112,Klobuchar,Amy,NA,193
1,40706,507,112,Webb,Jim,NA,194
1,40909,507,112,Warner,Mark,NA,212
1,29147,507,112,Sanders,Bernard,NA,200
2,29936,507,112,DeMint,James,W.,185
2,14806,507,112,Coats,Dan,NA,58
2,41110,507,112,Lee,Mike,NA,235
2,29935,507,112,Toomey,Patrick,J.,231
1,15021,662,112,Durbin,Richard,J.,143
1,15054,662,112,Reid,Harry,NA,28
2,15429,662,112,Kyl,Jon,NA,115
2,14921,662,112,McConnell,Mitch,NA,15
1,29732,305,113,Stabenow,Deborah,Ann,159
1,14307,305,113,Leahy,Patrick,J.,1
1,14230,305,113,Harkin,Tom,NA,5
1,14203,305,113,Baucus,Max,NA,8
1,29389,305,113,Brown,Sherrod,NA,191
1,40703,305,113,Casey,Robert,P.,192
1,40700,305,113,Klobuchar,Amy,NA,193
1,40910,305,113,Bennet,Michael,NA,203
1,20735,305,113,Gillibrand,Kirsten,E.,204
1,20717,305,113,Donnelly,Joe,NA,238
1,41303,305,113,Heitkamp,Heidi,NA,239
1,41306,305,113,Cowan,William,(Mo),240
1,40703,305,113,Casey,Robert,P.,192
1,41309,305,113,Walsh,John,E.,241
2,14009,305,113,Cochran,Thad,NA,14
2,14921,305,113,McConnell,Mitch,NA,15
2,14852,305,113,Roberts,Pat,NA,134
2,29512,305,113,Chambliss,Saxby,NA,171
2,41100,305,113,Boozman,John,NA,219
2,41107,305,113,Hoeven,John,NA,224
2,40905,305,113,Johanns,Mike,NA,205
2,14226,305,113,Grassley,Charles,E.,18
2,29754,305,113,Thune,John,NA,182
1,14440,306,113,Mikulski,Barbara,A.,27
1,14307,306,113,Leahy,Patrick,J.,1
1,14230,306,113,Harkin,Tom,NA,5
1,49308,306,113,Murray,Patty,NA,30
1,49300,306,113,Feinstein,Dianne,NA,31
1,15021,306,113,Durbin,Richard,J.,143
1,15425,306,113,Johnson,Tim,NA,136
1,49702,306,113,Landrieu,Mary,L.,135
1,29142,306,113,Reed,Jack,NA,141
1,14914,306,113,Lautenberg,Frank,R.,26
1,40301,306,113,Pryor,Mark,NA,177
1,29906,306,113,Udall,Mark,NA,206
1,40906,306,113,Shaheen,Jeanne,NA,215
1,40908,306,113,Merkley,Jeff,NA,213
1,40900,306,113,Begich,Mark,NA,208
1,40916,306,113,Coons,Christopher,NA,232
2,94659,306,113,Shelby,Richard,C.,105
2,14009,306,113,Cochran,Thad,NA,14
2,14921,306,113,McConnell,Mitch,NA,15
2,40304,306,113,Alexander,Lamar,NA,179
2,49703,306,113,Collins,Susan,NA,147
2,40300,306,113,Murkowski,Lisa,NA,180
2,29566,306,113,Graham,Lindsey,O.,175
2,20115,306,113,Kirk,Mark,NA,221
2,14806,306,113,Coats,Dan,NA,58
2,41105,306,113,Blunt,Roy,NA,222
2,41103,306,113,Moran,Jerry,NA,223
2,41107,306,113,Hoeven,John,NA,224
2,40905,306,113,Johanns,Mike,NA,205
2,20101,306,113,Boozman,John,NA,242
1,14709,308,113,Levin,Carl,NA,45
1,29142,308,113,Reed,Jack,NA,141
1,14651,308,113,Nelson,Clarence,William,162
1,40701,308,113,McCaskill,Claire,NA,195
1,29906,308,113,Udall,Mark,NA,206
1,40907,308,113,Hagan,Kay,NA,207
1,40915,308,113,Manchin,Joe,NA,226
1,40906,308,113,Shaheen,Jeanne,NA,215
1,20735,308,113,Gillibrand,Kirsten,E.,204
1,41101,308,113,Blumenthal,Richard,NA,227
1,20717,308,113,Donnelly,Joe,NA,238
1,20713,308,113,Hirono,Mazie,NA,243
1,41305,308,113,Kaine,Timothy,NA,244
1,41300,308,113,King,Angus,S.,245
2,15424,308,113,Inhofe,James,M.,106
2,15039,308,113,McCain,John,NA,56
2,49700,308,113,Sessions,Jeff,NA,146
2,29512,308,113,Chambliss,Saxby,NA,171
2,29534,308,113,Wicker,Roger,F.,197
2,41106,308,113,Ayotte,Kelly,NA,230
2,41302,308,113,Fischer,Deb,NA,246
2,29566,308,113,Graham,Lindsey,O.,175
2,29918,308,113,Vitter,David,NA,186
2,29735,308,113,Blunt,Roy,NA,247
2,41110,308,113,Lee,Mike,NA,235
2,41304,308,113,Cruz,Ted,NA,248
1,15425,314,113,Johnson,Tim,NA,136
1,29142,314,113,Reed,Jack,NA,141
1,14858,314,113,Schumer,Charles,Ellis,154
1,29373,314,113,Menendez,Robert,NA,184
1,29389,314,113,Brown,Sherrod,NA,191
1,40702,314,113,Tester,Jon,NA,198
1,40909,314,113,Warner,Mark,NA,212
1,40908,314,113,Merkley,Jeff,NA,213
1,40907,314,113,Hagan,Kay,NA,207
1,40915,314,113,Manchin,Joe,NA,226
1,41301,314,113,Warren,Elizabeth,NA,249
1,41303,314,113,Heitkamp,Heidi,NA,239
2,29345,314,113,Crapo,Michael,Dean,153
2,94659,314,113,Shelby,Richard,C.,105
2,40705,314,113,Corker,Bob,NA,196
2,29918,314,113,Vitter,David,NA,186
2,40905,314,113,Johanns,Mike,NA,205
2,29935,314,113,Toomey,Patrick,J.,231
2,20115,314,113,Kirk,Mark,NA,221
2,41103,314,113,Moran,Jerry,NA,223
2,29555,314,113,Coburn,Thomas,Allen,190
2,20730,314,113,Heller,Dean,NA,234
1,49308,316,113,Murray,Patty,NA,30
1,14871,316,113,Wyden,Ron,NA,112
1,14651,316,113,Nelson,Clarence,William,162
1,29732,316,113,Stabenow,Deborah,Ann,159
1,29147,316,113,Sanders,Bernard,NA,200
1,40704,316,113,Whitehouse,Sheldon,NA,201
1,40909,316,113,Warner,Mark,NA,212
1,40908,316,113,Merkley,Jeff,NA,213
1,40916,316,113,Coons,Christopher,NA,232
1,29940,316,113,Baldwin,Tammy,NA,250
1,41305,316,113,Kaine,Timothy,NA,244
1,41300,316,113,King,Angus,S.,245
2,49700,316,113,Sessions,Jeff,NA,146
2,14226,316,113,Grassley,Charles,E.,18
2,49706,316,113,Enzi,Michael,B.,139
2,29345,316,113,Crapo,Michael,Dean,153
2,29566,316,113,Graham,Lindsey,O.,175
2,29386,316,113,Portman,Rob,NA,229
2,29935,316,113,Toomey,Patrick,J.,231
2,41111,316,113,Johnson,Ron,NA,225
2,41106,316,113,Ayotte,Kelly,NA,230
2,29534,316,113,Wicker,Roger,F.,197
1,14922,321,113,Rockefeller,John,D.,77
1,14920,321,113,Kerry,John,F.,66
1,15011,321,113,Boxer,Barbara,NA,68
1,14651,321,113,Nelson,Clarence,William,162
1,39310,321,113,Cantwell,Maria,NA,169
1,14914,321,113,Lautenberg,Frank,R.,26
1,40301,321,113,Pryor,Mark,NA,177
1,40701,321,113,McCaskill,Claire,NA,195
1,40700,321,113,Klobuchar,Amy,NA,193
1,40909,321,113,Warner,Mark,NA,212
1,40900,321,113,Begich,Mark,NA,208
1,41101,321,113,Blumenthal,Richard,NA,227
1,41112,321,113,Schatz,Brian,E.,251
1,41306,321,113,Cowan,William,(Mo),240
1,20930,321,113,Heinrich,Martin,NA,252
1,14435,321,113,Markey,Edward,J.,253
1,41308,321,113,Booker,Cory,NA,254
1,41309,321,113,Walsh,John,E.,241
2,29754,321,113,Thune,John,NA,182
2,29534,321,113,Wicker,Roger,F.,197
2,41105,321,113,Blunt,Roy,NA,222
2,41102,321,113,Rubio,Marco,NA,233
2,41106,321,113,Ayotte,Kelly,NA,230
2,20730,321,113,Heller,Dean,NA,234
2,14806,321,113,Coats,Dan,NA,58
2,21173,321,113,Scott,Tim,NA,255
2,41304,321,113,Cruz,Ted,NA,248
2,41302,321,113,Fischer,Deb,NA,246
2,41111,321,113,Johnson,Ron,NA,225
2,41307,321,113,Chiesa,Jeffrey,NA,256
1,14871,330,113,Wyden,Ron,NA,112
1,15425,330,113,Johnson,Tim,NA,136
1,49702,330,113,Landrieu,Mary,L.,135
1,39310,330,113,Cantwell,Maria,NA,169
1,29147,330,113,Sanders,Bernard,NA,200
1,29732,330,113,Stabenow,Deborah,Ann,159
1,29906,330,113,Udall,Mark,NA,206
1,40904,330,113,Franken,Al,NA,218
1,40915,330,113,Manchin,Joe,NA,226
1,40916,330,113,Coons,Christopher,NA,232
1,41112,330,113,Schatz,Brian,E.,251
1,20930,330,113,Heinrich,Martin,NA,252
1,29940,330,113,Baldwin,Tammy,NA,250
2,40300,330,113,Murkowski,Lisa,NA,180
2,40707,330,113,Barrasso,John,A.,202
2,40902,330,113,Risch,James,NA,216
2,41110,330,113,Lee,Mike,NA,235
2,20730,330,113,Heller,Dean,NA,234
2,20100,330,113,Flake,Jeff,NA,257
2,21173,330,113,Scott,Tim,NA,255
2,40304,330,113,Alexander,Lamar,NA,179
2,29386,330,113,Portman,Rob,NA,229
2,41107,330,113,Hoeven,John,NA,224
1,15011,332,113,Boxer,Barbara,NA,68
1,14203,332,113,Baucus,Max,NA,8
1,15015,332,113,Carper,Thomas,Richard,164
1,14914,332,113,Lautenberg,Frank,R.,26
1,15408,332,113,Cardin,Benjamin,L.,199
1,29147,332,113,Sanders,Bernard,NA,200
1,40704,332,113,Whitehouse,Sheldon,NA,201
1,29924,332,113,Udall,Tom,NA,214
1,40908,332,113,Merkley,Jeff,NA,213
1,20735,332,113,Gillibrand,Kirsten,E.,204
1,20713,332,113,Hirono,Mazie,NA,243
1,41308,332,113,Booker,Cory,NA,254
1,14435,332,113,Markey,Edward,J.,253
2,29918,332,113,Vitter,David,NA,186
2,15424,332,113,Inhofe,James,M.,106
2,40707,332,113,Barrasso,John,A.,202
2,49700,332,113,Sessions,Jeff,NA,146
2,29345,332,113,Crapo,Michael,Dean,153
2,29534,332,113,Wicker,Roger,F.,197
2,41100,332,113,Boozman,John,NA,219
2,41302,332,113,Fischer,Deb,NA,246
1,14203,336,113,Baucus,Max,NA,8
1,14922,336,113,Rockefeller,John,D.,77
1,14920,336,113,Kerry,John,F.,66
1,14871,336,113,Wyden,Ron,NA,112
1,14858,336,113,Schumer,Charles,Ellis,154
1,29732,336,113,Stabenow,Deborah,Ann,159
1,39310,336,113,Cantwell,Maria,NA,169
1,14651,336,113,Nelson,Clarence,William,162
1,29373,336,113,Menendez,Robert,NA,184
1,15015,336,113,Carper,Thomas,Richard,164
1,15408,336,113,Cardin,Benjamin,L.,199
1,29389,336,113,Brown,Sherrod,NA,191
1,40910,336,113,Bennet,Michael,NA,203
1,40703,336,113,Casey,Robert,P.,192
1,40909,336,113,Warner,Mark,NA,212
2,14503,336,113,Hatch,Orrin,G.,98
2,14226,336,113,Grassley,Charles,E.,18
2,29345,336,113,Crapo,Michael,Dean,153
2,14852,336,113,Roberts,Pat,NA,134
2,49706,336,113,Enzi,Michael,B.,139
2,40305,336,113,Cornyn,John,NA,176
2,29754,336,113,Thune,John,NA,182
2,29548,336,113,Burr,Richard,NA,187
2,29909,336,113,Isakson,Johnny,NA,188
2,29386,336,113,Portman,Rob,NA,229
2,29935,336,113,Toomey,Patrick,J.,231
1,14920,338,113,Kerry,John,F.,66
1,15011,338,113,Boxer,Barbara,NA,68
1,29373,338,113,Menendez,Robert,NA,184
1,15408,338,113,Cardin,Benjamin,L.,199
1,40703,338,113,Casey,Robert,P.,192
1,40906,338,113,Shaheen,Jeanne,NA,215
1,40916,338,113,Coons,Christopher,NA,232
1,15021,338,113,Durbin,Richard,J.,143
1,29924,338,113,Udall,Tom,NA,214
1,20707,338,113,Murphy,Christopher,NA,258
1,41305,338,113,Kaine,Timothy,NA,244
1,14435,338,113,Markey,Edward,J.,253
2,40705,338,113,Corker,Bob,NA,196
2,40902,338,113,Risch,James,NA,216
2,41102,338,113,Rubio,Marco,NA,233
2,41111,338,113,Johnson,Ron,NA,225
2,20100,338,113,Flake,Jeff,NA,257
2,15039,338,113,McCain,John,NA,56
2,40707,338,113,Barrasso,John,A.,202
2,41104,338,113,Paul,Rand,NA,236
1,15015,344,113,Carper,Thomas,Richard,164
1,14709,344,113,Levin,Carl,NA,45
1,40301,344,113,Pryor,Mark,NA,177
1,49702,344,113,Landrieu,Mary,L.,135
1,40701,344,113,McCaskill,Claire,NA,195
1,40702,344,113,Tester,Jon,NA,198
1,40900,344,113,Begich,Mark,NA,208
1,29940,344,113,Baldwin,Tammy,NA,250
1,41303,344,113,Heitkamp,Heidi,NA,239
2,29555,344,113,Coburn,Thomas,Allen,190
2,15039,344,113,McCain,John,NA,56
2,15425,344,113,Johnson,Tim,NA,237
2,29386,344,113,Portman,Rob,NA,229
2,41104,344,113,Paul,Rand,NA,236
2,49706,344,113,Enzi,Michael,B.,139
2,41106,344,113,Ayotte,Kelly,NA,230
2,41307,321,113,Chiesa,Jeffrey,NA,256
1,14307,358,113,Leahy,Patrick,J.,1
1,49300,358,113,Feinstein,Dianne,NA,31
1,14858,358,113,Schumer,Charles,Ellis,154
1,15021,358,113,Durbin,Richard,J.,143
1,40704,358,113,Whitehouse,Sheldon,NA,201
1,40700,358,113,Klobuchar,Amy,NA,193
1,40904,358,113,Franken,Al,NA,218
1,40916,358,113,Coons,Christopher,NA,232
1,41101,358,113,Blumenthal,Richard,NA,227
1,20713,358,113,Hirono,Mazie,NA,243
2,14226,358,113,Grassley,Charles,E.,18
2,14503,358,113,Hatch,Orrin,G.,98
2,49700,358,113,Sessions,Jeff,NA,146
2,29566,358,113,Graham,Lindsey,O.,175
2,40305,358,113,Cornyn,John,NA,176
2,41110,358,113,Lee,Mike,NA,235
2,41304,358,113,Cruz,Ted,NA,248
2,20100,358,113,Flake,Jeff,NA,257
1,14230,362,113,Harkin,Tom,NA,5
1,14440,362,113,Mikulski,Barbara,A.,27
1,49308,362,113,Murray,Patty,NA,30
1,29147,362,113,Sanders,Bernard,NA,200
1,40703,362,113,Casey,Robert,P.,192
1,40907,362,113,Hagan,Kay,NA,207
1,40908,362,113,Merkley,Jeff,NA,213
1,40910,362,113,Bennet,Michael,NA,203
1,40704,362,113,Whitehouse,Sheldon,NA,201
1,29940,362,113,Baldwin,Tammy,NA,250
1,20707,362,113,Murphy,Christopher,NA,258
1,41301,362,113,Warren,Elizabeth,NA,249
2,40304,362,113,Alexander,Lamar,NA,179
2,49706,362,113,Enzi,Michael,B.,139
2,29548,362,113,Burr,Richard,NA,187
2,29909,362,113,Isakson,Johnny,NA,188
2,41104,362,113,Paul,Rand,NA,236
2,14503,362,113,Hatch,Orrin,G.,98
2,14852,362,113,Roberts,Pat,NA,134
2,40300,362,113,Murkowski,Lisa,NA,180
2,20115,362,113,Kirk,Mark,NA,221
2,21173,362,113,Scott,Tim,NA,255
1,14858,380,113,Schumer,Charles,Ellis,154
1,49300,380,113,Feinstein,Dianne,NA,31
1,15021,380,113,Durbin,Richard,J.,143
1,49308,380,113,Murray,Patty,NA,30
1,40301,380,113,Pryor,Mark,NA,177
1,29924,380,113,Udall,Tom,NA,214
1,40909,380,113,Warner,Mark,NA,212
1,14307,380,113,Leahy,Patrick,J.,1
1,40700,380,113,Klobuchar,Amy,NA,193
1,41300,380,113,King,Angus,S.,245
1,41309,380,113,Walsh,John,E.,241
2,14852,380,113,Roberts,Pat,NA,134
2,14921,380,113,McConnell,Mitch,NA,15
2,14009,380,113,Cochran,Thad,NA,14
2,29512,380,113,Chambliss,Saxby,NA,171
2,40304,380,113,Alexander,Lamar,NA,179
2,94659,380,113,Shelby,Richard,C.,105
2,41105,380,113,Blunt,Roy,NA,222
2,41304,380,113,Cruz,Ted,NA,248
1,49702,384,113,Landrieu,Mary,L.,135
1,14709,384,113,Levin,Carl,NA,45
1,14230,384,113,Harkin,Tom,NA,5
1,14920,384,113,Kerry,John,F.,66
1,39310,384,113,Cantwell,Maria,NA,169
1,40301,384,113,Pryor,Mark,NA,177
1,15408,384,113,Cardin,Benjamin,L.,199
1,40906,384,113,Shaheen,Jeanne,NA,215
1,40907,384,113,Hagan,Kay,NA,207
1,41303,384,113,Heitkamp,Heidi,NA,239
1,41306,384,113,Cowan,William,(Mo),240
1,14435,384,113,Markey,Edward,J.,253
1,41308,384,113,Booker,Cory,NA,254
2,40902,384,113,Risch,James,NA,216
2,29918,384,113,Vitter,David,NA,186
2,41102,384,113,Rubio,Marco,NA,233
2,41104,384,113,Paul,Rand,NA,236
2,21173,384,113,Scott,Tim,NA,255
2,41302,384,113,Fischer,Deb,NA,246
2,49706,384,113,Enzi,Michael,B.,139
2,41111,384,113,Johnson,Ron,NA,225
2,41307,384,113,Chiesa,Jeffrey,NA,256
1,29147,388,113,Sanders,Bernard,NA,200
1,14922,388,113,Rockefeller,John,D.,77
1,49308,388,113,Murray,Patty,NA,30
1,29389,388,113,Brown,Sherrod,NA,191
1,40702,388,113,Tester,Jon,NA,198
1,40900,388,113,Begich,Mark,NA,208
1,41101,388,113,Blumenthal,Richard,NA,227
1,20713,388,113,Hirono,Mazie,NA,243
2,29548,388,113,Burr,Richard,NA,187
2,29909,388,113,Isakson,Johnny,NA,188
2,40905,388,113,Johanns,Mike,NA,205
2,41103,388,113,Moran,Jerry,NA,223
2,41100,388,113,Boozman,John,NA,219
2,20730,388,113,Heller,Dean,NA,234
1,14871,419,113,Wyden,Ron,NA,112
1,14651,419,113,Nelson,Clarence,William,162
1,40703,419,113,Casey,Robert,P.,192
1,40701,419,113,McCaskill,Claire,NA,195
1,40704,419,113,Whitehouse,Sheldon,NA,201
1,20735,419,113,Gillibrand,Kirsten,E.,204
1,40915,419,113,Manchin,Joe,NA,226
1,41101,419,113,Blumenthal,Richard,NA,227
1,29440,419,113,Baldwin,Tammy,NA,259
1,20717,419,113,Donnelly,Joe,NA,238
1,41301,419,113,Warren,Elizabeth,NA,249
1,41309,419,113,Walsh,John,E.,241
2,40705,419,113,Corker,Bob,NA,196
2,49703,419,113,Collins,Susan,NA,147
2,14503,419,113,Hatch,Orrin,G.,98
2,20115,419,113,Kirk,Mark,NA,221
2,20730,419,113,Heller,Dean,NA,234
2,20100,419,113,Flake,Jeff,NA,257
2,41106,419,113,Ayotte,Kelly,NA,230
2,21173,419,113,Scott,Tim,NA,255
2,41304,419,113,Cruz,Ted,NA,248
1,49300,432,113,Feinstein,Dianne,NA,31
1,14922,432,113,Rockefeller,John,D.,77
1,14871,432,113,Wyden,Ron,NA,112
1,14440,432,113,Mikulski,Barbara,A.,27
1,29906,432,113,Udall,Mark,NA,206
1,40909,432,113,Warner,Mark,NA,212
1,20930,432,113,Heinrich,Martin,NA,252
1,41300,432,113,King,Angus,S.,245
1,14709,432,113,Levin,Carl,NA,45
2,29512,432,113,Chambliss,Saxby,NA,171
2,29548,432,113,Burr,Richard,NA,187
2,40902,432,113,Risch,James,NA,216
2,14806,432,113,Coats,Dan,NA,58
2,41102,432,113,Rubio,Marco,NA,233
2,49703,432,113,Collins,Susan,NA,147
2,29555,432,113,Coburn,Thomas,Allen,190
1,15011,434,113,Boxer,Barbara,NA,68
1,40301,434,113,Pryor,Mark,NA,177
1,29389,434,113,Brown,Sherrod,NA,191
2,29909,434,113,Isakson,Johnny,NA,188
2,14852,434,113,Roberts,Pat,NA,134
2,40902,434,113,Risch,James,NA,216
1,39310,435,113,Cantwell,Maria,NA,169
1,15425,435,113,Johnson,Tim,NA,136
1,40702,435,113,Tester,Jon,NA,198
1,29924,435,113,Udall,Tom,NA,214
1,40904,435,113,Franken,Al,NA,218
1,40900,435,113,Begich,Mark,NA,208
1,41112,435,113,Schatz,Brian,E.,251
1,41303,435,113,Heitkamp,Heidi,NA,239
2,40707,435,113,Barrasso,John,A.,202
2,15039,435,113,McCain,John,NA,56
2,40300,435,113,Murkowski,Lisa,NA,180
2,41107,435,113,Hoeven,John,NA,224
2,29345,435,113,Crapo,Michael,Dean,153
2,41302,435,113,Fischer,Deb,NA,246
1,14858,500,113,Schumer,Charles,Ellis,154
1,15021,500,113,Durbin,Richard,J.,143
1,14307,500,113,Leahy,Patrick,J.,1
2,14852,500,113,Roberts,Pat,NA,134
2,29735,500,113,Blunt,Roy,NA,247
1,14858,501,113,Schumer,Charles,Ellis,154
1,29924,501,113,Udall,Tom,NA,214
1,40909,501,113,Warner,Mark,NA,212
2,14852,501,113,Roberts,Pat,NA,134
2,29512,501,113,Chambliss,Saxby,NA,171
1,14203,503,113,Baucus,Max,NA,8
1,14922,503,113,Rockefeller,John,D.,77
1,14871,503,113,Wyden,Ron,NA,112
1,29732,503,113,Stabenow,Deborah,Ann,159
2,14503,503,113,Hatch,Orrin,G.,98
2,14226,503,113,Grassley,Charles,E.,18
1,40703,507,113,Casey,Robert,P.,192
1,40700,507,113,Klobuchar,Amy,NA,193
1,40909,507,113,Warner,Mark,NA,212
1,29147,507,113,Sanders,Bernard,NA,200
1,20707,507,113,Murphy,Christopher,NA,258
1,20930,507,113,Heinrich,Martin,NA,252
1,40301,507,113,Pryor,Mark,NA,177
2,14806,507,113,Coats,Dan,NA,58
2,41110,507,113,Lee,Mike,NA,235
2,29534,507,113,Wicker,Roger,F.,197
2,29935,507,113,Toomey,Patrick,J.,231
1,15021,662,113,Durbin,Richard,J.,143
1,15054,662,113,Reid,Harry,NA,28
2,40305,662,113,Cornyn,John,NA,176
2,14921,662,113,McConnell,Mitch,NA,15
1,29732,305,114,Stabenow,Deborah,Ann,159
1,14307,305,114,Leahy,Patrick,J.,1
1,29389,305,114,Brown,Sherrod,NA,191
1,40700,305,114,Klobuchar,Amy,NA,193
1,40910,305,114,Bennet,Michael,NA,203
1,20735,305,114,Gillibrand,Kirsten,E.,204
1,20717,305,114,Donnelly,Joe,NA,238
1,41303,305,114,Heitkamp,Heidi,NA,239
1,40703,305,114,Casey,Robert,P.,192
2,14852,305,114,Roberts,Pat,NA,134
2,14009,305,114,Cochran,Thad,NA,14
2,14921,305,114,McConnell,Mitch,NA,15
2,41100,305,114,Boozman,John,NA,219
2,41107,305,114,Hoeven,John,NA,224
2,41501,305,114,Perdue,David,NA,260
2,41502,305,114,Ernst,Joni,NA,261
2,41504,305,114,Tillis,Thom,NA,262
2,41503,305,114,Sasse,Ben,NA,263
2,14226,305,114,Grassley,Charles,E.,18
2,29754,305,114,Thune,John,NA,182
1,14440,306,114,Mikulski,Barbara,A.,27
1,14307,306,114,Leahy,Patrick,J.,1
1,49308,306,114,Murray,Patty,NA,30
1,49300,306,114,Feinstein,Dianne,NA,31
1,15021,306,114,Durbin,Richard,J.,143
1,29142,306,114,Reed,Jack,NA,141
1,40702,306,114,Tester,Jon,NA,198
1,29924,306,114,Udall,Tom,NA,214
1,40906,306,114,Shaheen,Jeanne,NA,215
1,40908,306,114,Merkley,Jeff,NA,213
1,40916,306,114,Coons,Christopher,NA,232
1,41112,306,114,Schatz,Brian,E.,251
1,29940,306,114,Baldwin,Tammy,NA,250
1,20707,306,114,Murphy,Christopher,NA,258
2,14009,306,114,Cochran,Thad,NA,14
2,14921,306,114,McConnell,Mitch,NA,15
2,94659,306,114,Shelby,Richard,C.,105
2,40304,306,114,Alexander,Lamar,NA,179
2,49703,306,114,Collins,Susan,NA,147
2,40300,306,114,Murkowski,Lisa,NA,180
2,29566,306,114,Graham,Lindsey,O.,175
2,20115,306,114,Kirk,Mark,NA,221
2,41105,306,114,Blunt,Roy,NA,222
2,41103,306,114,Moran,Jerry,NA,223
2,41107,306,114,Hoeven,John,NA,224
2,20101,306,114,Boozman,John,NA,242
2,20146,306,114,Capito,Shelley,M.,264
2,20919,306,114,Cassidy,Bill,NA,265
2,21166,306,114,Lankford,James,NA,266
2,21338,306,114,Daines,Steve,NA,267
1,29142,308,114,Reed,Jack,NA,141
1,14651,308,114,Nelson,Clarence,William,162
1,40701,308,114,McCaskill,Claire,NA,195
1,40915,308,114,Manchin,Joe,NA,226
1,40906,308,114,Shaheen,Jeanne,NA,215
1,20735,308,114,Gillibrand,Kirsten,E.,204
1,41101,308,114,Blumenthal,Richard,NA,227
1,20717,308,114,Donnelly,Joe,NA,238
1,20713,308,114,Hirono,Mazie,NA,243
1,41305,308,114,Kaine,Timothy,NA,244
1,41300,308,114,King,Angus,S.,245
1,20930,308,114,Heinrich,Martin,NA,252
2,15039,308,114,McCain,John,NA,56
2,15424,308,114,Inhofe,James,M.,106
2,49700,308,114,Sessions,Jeff,NA,146
2,29534,308,114,Wicker,Roger,F.,197
2,41106,308,114,Ayotte,Kelly,NA,230
2,41302,308,114,Fischer,Deb,NA,246
2,21301,308,114,Cotton,Tom,NA,268
2,41505,308,114,Rounds,Mike,NA,269
2,41502,308,114,Ernst,Joni,NA,261
2,41504,308,114,Tillis,Thom,NA,262
2,41500,308,114,Sullivan,Daniel,NA,270
2,41110,308,114,Lee,Mike,NA,235
2,29566,308,114,Graham,Lindsey,O.,175
2,41304,308,114,Cruz,Ted,NA,248
1,29389,314,114,Brown,Sherrod,NA,191
1,29142,314,114,Reed,Jack,NA,141
1,14858,314,114,Schumer,Charles,Ellis,154
1,29373,314,114,Menendez,Robert,NA,184
1,40702,314,114,Tester,Jon,NA,198
1,40909,314,114,Warner,Mark,NA,212
1,40908,314,114,Merkley,Jeff,NA,213
1,41301,314,114,Warren,Elizabeth,NA,249
1,41303,314,114,Heitkamp,Heidi,NA,239
1,20717,314,114,Donnelly,Joe,NA,238
2,94659,314,114,Shelby,Richard,C.,105
2,29345,314,114,Crapo,Michael,Dean,153
2,40705,314,114,Corker,Bob,NA,196
2,29918,314,114,Vitter,David,NA,186
2,29935,314,114,Toomey,Patrick,J.,231
2,20115,314,114,Kirk,Mark,NA,221
2,20730,314,114,Heller,Dean,NA,234
2,21173,314,114,Scott,Tim,NA,255
2,41503,314,114,Sasse,Ben,NA,263
2,21301,314,114,Cotton,Tom,NA,268
2,41505,314,114,Rounds,Mike,NA,269
2,41103,314,114,Moran,Jerry,NA,223
